Iteration	AverageLoss	StdLoss	MaxLoss	MinLoss	RewardLoss	StateLoss	Reward	EnvInteractions	Time
1763.0	0.48612916	0.15174112	0.9167234	0.33472773	0.04086025	0.48204315	0.0030439252	7104	6.529301404953003
1788.0	1.5326562	0.78071094	3.4850967	0.598936	0.10906727	1.5217496	0.046790313	7204	6.662747621536255
1813.0	0.68653786	0.27293327	1.4143264	0.4377263	0.1175991	0.6747779	0.0035687261	7304	6.746737003326416
1838.0	1.9683801	0.86034745	3.822703	0.60447246	0.15870109	1.9525099	0.04511811	7404	6.831763982772827
1863.0	0.63962847	0.3125479	2.0357242	0.4087657	0.07834625	0.63179386	0.0004435196	7504	6.916741847991943
1888.0	1.6130481	0.55098605	3.2227747	0.95089364	0.1506899	1.5979791	0.038890082	7604	7.00313663482666
1913.0	0.81053716	0.32247394	1.6229459	0.4400686	0.11500097	0.79903716	0.007936404	7704	7.08893895149231
1938.0	1.8179054	0.88642335	4.3898077	0.5823103	0.11982312	1.8059233	0.042281885	7804	7.1755828857421875
1963.0	1.1280807	0.5240868	2.5640087	0.56898385	0.105117865	1.117569	0.008658311	7904	7.261811971664429
1988.0	1.3393444	0.59451497	3.0267344	0.61795926	0.09016263	1.3303281	0.025932062	8004	7.348759412765503
2013.0	1.6864314	0.67965585	3.0368264	0.7168051	0.14589468	1.6718421	0.020480866	8104	7.436327219009399
2038.0	0.71211153	0.33870402	2.287223	0.50360125	0.07211398	0.7049	-0.0044312407	8204	7.524003267288208
2063.0	1.8523307	0.6924968	4.2431564	0.8796155	0.107648894	1.8415657	0.02856729	8304	7.613909959793091
2088.0	1.398853	0.68062675	2.7000148	0.6133021	0.09116717	1.3897363	0.013970388	8404	7.703078031539917
2113.0	0.9776815	0.49083608	2.6415522	0.5569417	0.088815555	0.96879995	0.016664457	8504	7.792715311050415
2138.0	1.879729	0.67830783	3.3282008	0.7247754	0.13590753	1.8661381	0.03402101	8604	7.881523132324219
2163.0	0.6897867	0.154901	1.1141939	0.55135924	0.04371566	0.685415	-0.0004323715	8704	7.968219518661499
2188.0	1.7224782	0.45949677	3.1668358	1.1857394	0.06229483	1.716249	0.029484354	8804	8.05439567565918
2213.0	0.7916004	0.65666664	3.8161888	0.48233953	0.08471398	0.783129	0.016343532	8904	8.141232013702393
2238.0	1.4066128	0.6037289	2.8746483	0.5672569	0.2024105	1.3863716	0.028417239	9004	8.232957124710083
2263.0	1.0200324	0.39365572	2.111892	0.5947519	0.071705274	1.0128618	0.024494506	9104	8.322467565536499
2288.0	1.2537996	0.5839245	2.9771464	0.681533	0.15562874	1.2382367	0.024059244	9204	8.41066598892212
2313.0	1.4894607	0.5300477	2.8651934	0.7731923	0.13961834	1.4754989	0.022067158	9304	8.498799562454224
2338.0	0.94559777	0.38271722	2.293172	0.6215443	0.066776045	0.93892014	0.011248444	9404	8.58687448501587
2363.0	1.6394554	0.4575932	2.7153752	1.1325436	0.18599918	1.6208555	0.030755298	9504	8.674099445343018
2388.0	0.8218663	0.268571	1.5238658	0.44758216	0.04083793	0.8177825	-0.004371662	9604	8.760404109954834
2413.0	1.4579204	0.38680437	2.6645536	1.1147422	0.09110898	1.4488095	0.026402285	9704	8.846609115600586
2438.0	1.1900904	0.45390025	2.4311328	0.73345137	0.10628894	1.1794616	0.016778264	9804	8.932856559753418
2463.0	0.88292015	0.3163542	1.5360242	0.4797855	0.031044664	0.8798157	0.011751936	9904	9.019394636154175
2488.0	1.6370277	0.74773973	3.367739	0.56977874	0.08370805	1.6286569	0.03764253	10004	9.107211828231812
2513.0	0.65145713	0.1795447	1.1279758	0.48571825	0.050808806	0.64637625	0.00019848165	10104	9.19489073753357
2538.0	1.4501202	0.3425147	2.1769805	0.8214036	0.1286279	1.4372576	0.03744947	10204	9.282165765762329
2563.0	0.91790164	0.2755673	1.8682925	0.66309667	0.07854398	0.91004723	0.025398793	10304	9.370903253555298
2588.0	0.9369524	0.39501628	2.5960422	0.6264827	0.072555535	0.92969686	0.015417023	10404	9.457730293273926
2613.0	1.1772915	0.5099888	2.78916	0.7249026	0.12152477	1.1651392	0.036000386	10504	9.545422554016113
2638.0	1.068472	0.3025945	1.755409	0.66592973	0.07426218	1.0610458	0.013998852	10604	9.6309072971344
2663.0	1.3852353	0.56610125	3.5682814	0.6626931	0.103194706	1.3749157	0.035487402	10704	9.715118885040283
2688.0	1.012616	0.576329	3.1536975	0.62692773	0.063720495	1.0062441	0.02738078	10804	9.801020622253418
2713.0	1.204178	0.44966543	2.53474	0.76343906	0.08351694	1.1958263	0.02462827	10904	9.887858152389526
2738.0	1.2962251	0.3433314	2.1924455	0.8960699	0.076032214	1.2886218	0.027524069	11004	9.973663806915283
2763.0	1.1345862	0.433234	2.381093	0.7495404	0.08837564	1.1257486	0.035187267	11104	10.059749841690063
2788.0	0.946218	0.53797823	2.6940646	0.49435773	0.075459935	0.938672	0.027606383	11204	10.147100925445557
2813.0	1.1122814	0.36529854	2.5154493	0.5809077	0.09583909	1.1026977	0.025664145	11304	10.233129978179932
2838.0	1.1762724	0.55167574	2.6467931	0.5423797	0.09172634	1.1670998	0.026573112	11404	10.322618246078491
2863.0	1.1581419	0.31807804	2.0607626	0.6998633	0.065374546	1.1516044	0.02542731	11504	10.410061120986938
2888.0	1.1340013	0.3832033	2.5821903	0.74993825	0.10628315	1.123373	0.025482183	11604	10.49604606628418
2913.0	0.8845086	0.3486162	1.9882299	0.53484005	0.05939681	0.8785689	0.014418031	11704	10.581952333450317
2938.0	1.3464084	0.7336064	4.03234	0.5445719	0.0769786	1.3387107	0.033290554	11804	10.667814016342163
2963.0	1.0743923	0.5178242	2.6409867	0.5784311	0.05570422	1.0688218	0.009775999	11904	10.754484176635742
2988.0	1.2543567	0.55379856	2.8093994	0.60646456	0.11183224	1.2431735	0.023272047	12004	10.840861797332764
3013.0	0.7926928	0.4883335	2.293118	0.39993817	0.048344284	0.7878584	0.005690163	12104	10.927744626998901
3038.0	1.2735918	0.40173164	2.451724	0.47231883	0.06312974	1.2672788	0.00864214	12204	11.013083219528198
3063.0	1.095604	0.46219164	2.4513903	0.7045927	0.07658815	1.087945	0.024374135	12304	11.099097728729248
3088.0	1.4899641	0.6336787	3.3052082	0.8084764	0.17275268	1.4726889	0.025979508	12404	11.185857772827148
3113.0	0.9946215	0.38523436	1.8815581	0.5621156	0.09021162	0.9856003	0.013074488	12504	11.270984172821045
3138.0	1.6573688	0.6309632	2.9855626	0.8674612	0.13954823	1.643414	0.037871905	12604	11.358481884002686
3163.0	0.8930596	0.5610157	2.5228782	0.32566053	0.08861795	0.88419783	0.021588178	12704	11.447429656982422
3188.0	0.79812014	0.23054075	1.715724	0.60269207	0.10354181	0.78776586	0.015025964	12804	11.533064603805542
3213.0	1.1555394	0.39551726	2.064821	0.38659957	0.09900066	1.1456393	0.0322233	12904	11.618428945541382
3238.0	0.6104259	0.33775747	1.5458821	0.32063577	0.029363329	0.6074895	-0.0061356216	13004	11.703861713409424
3263.0	1.043435	0.48815122	2.300852	0.34445426	0.08220216	1.0352147	0.022877607	13104	11.792200326919556
3288.0	1.0906085	0.2911959	2.349644	0.86207545	0.051583413	1.0854502	0.011314857	13204	11.876859188079834
3313.0	1.3559781	0.6228099	2.5679874	0.65434146	0.1117245	1.3448055	0.011704274	13304	11.965328931808472
3338.0	1.8406726	0.7217135	3.582037	1.2012848	0.23405178	1.8172674	0.024091113	13404	12.05232548713684
3363.0	1.492845	0.3907932	2.7201762	1.1117228	0.12084796	1.4807602	0.022269819	13504	12.138171195983887
3388.0	1.7128046	0.8734046	3.5215044	0.57017636	0.10852963	1.7019516	0.01972194	13604	12.224543333053589
3413.0	1.3358437	0.53788805	2.6830208	0.59132326	0.065990694	1.3292445	0.015314434	13704	12.31108283996582
3438.0	1.5714759	0.56787956	3.3898222	1.1013272	0.15029816	1.5564461	0.033477858	13804	12.40830135345459
3463.0	1.278541	0.52501446	3.1553807	0.53521585	0.07941679	1.2705992	0.014697157	13904	12.497153520584106
3488.0	0.92714524	0.44167072	2.3057258	0.5551592	0.04306679	0.92283857	0.025809068	14004	12.58586597442627
3513.0	1.1368222	0.49821144	2.495129	0.7115948	0.0923905	1.1275833	0.035766486	14104	12.674001693725586
3538.0	1.2508255	0.42886233	2.468162	0.86625767	0.11066698	1.239759	0.010620823	14204	12.760907173156738
3563.0	1.060483	0.49345216	2.533112	0.677873	0.08797703	1.0516853	0.025777921	14304	12.847570419311523
3588.0	1.2208602	0.54463327	2.600173	0.6975038	0.080499046	1.2128104	0.039063595	14404	12.935302257537842
3613.0	0.77226204	0.3217034	2.051378	0.5182975	0.055868052	0.7666752	0.010473971	14504	13.020493984222412
3638.0	1.3514334	0.66304517	3.2318826	0.56157064	0.08611556	1.3428218	0.039653193	14604	13.106374025344849
3663.0	0.6004147	0.30358654	1.9701163	0.38186446	0.07802238	0.59261245	0.016197743	14704	13.191884279251099
3688.0	0.9309954	0.7108895	3.8268435	0.44851935	0.052643824	0.92573106	0.032722775	14804	13.27778959274292
3713.0	0.39768752	0.13596484	0.7704951	0.278193	0.049892675	0.39269826	0.0028993287	14904	13.365394592285156
3738.0	1.5750421	0.6737329	3.2214644	0.43971053	0.12108326	1.5629339	0.04850267	15004	13.452906370162964
3763.0	0.43352225	0.25094885	1.4892039	0.2566913	0.06197713	0.42732453	0.00039096153	15104	13.54019284248352
3788.0	0.8318911	0.5130234	2.1899292	0.45442355	0.12672342	0.81921875	0.016208919	15204	13.627408027648926
3813.0	1.2744689	0.5100213	2.674828	0.62667924	0.17053884	1.2574149	0.017540317	15304	13.715275764465332
3838.0	1.4504786	1.0514797	3.6968043	0.31111938	0.07922618	1.4425559	0.031196613	15404	13.80277156829834
3863.0	1.1234732	0.652535	2.5006049	0.31317714	0.12166914	1.1113063	0.0055378512	15504	13.889877557754517
3888.0	1.8292214	1.0272808	3.7574599	0.39736545	0.19065541	1.8101556	0.04549262	15604	13.977010488510132
3913.0	0.75247353	0.3155967	1.419484	0.39602605	0.1241338	0.7400602	-0.0005886696	15704	14.062492609024048
3938.0	1.7184328	0.58812165	4.1053214	1.065277	0.10312921	1.70812	0.047366768	15804	14.147772550582886
3963.0	0.53288835	0.40840372	2.3349254	0.29777366	0.14698397	0.51819	0.013191521	15904	14.23318338394165
3988.0	1.4103853	0.2539145	2.1855469	1.1572348	0.10669086	1.3997164	0.014187101	16004	14.31951379776001
4013.0	1.3551854	0.6849635	2.5658112	0.6182983	0.115910724	1.3435943	0.02658751	16104	14.406408071517944
4038.0	0.7201422	0.42119142	1.9131976	0.37468466	0.06651862	0.7134903	0.026401186	16204	14.498399019241333
4063.0	1.0424505	0.37534565	2.2519844	0.64378464	0.076385185	1.0348121	0.024104394	16304	14.588208198547363
4088.0	0.75654984	0.4227851	2.2363808	0.347151	0.101590365	0.74639094	0.02500116	16404	14.676990509033203
4113.0	1.1692075	0.46420693	3.0287514	0.7409692	0.066460095	1.1625615	0.036925253	16504	14.766042947769165
4138.0	0.79441553	0.32216752	2.0805779	0.5063078	0.08317988	0.7860976	0.014004958	16604	14.85473108291626
4163.0	1.4816823	0.50704646	2.9637873	0.92698365	0.124368645	1.4692453	0.039379936	16704	14.94283676147461
4188.0	1.0990736	0.32333943	1.8714964	0.7486356	0.061316896	1.092942	0.013096807	16804	15.02943229675293
4213.0	1.4400268	0.6319872	3.1923978	0.70413786	0.18308885	1.4217179	0.031198904	16904	15.117022275924683
4238.0	1.0231075	0.48097315	2.8766649	0.6103206	0.06314543	1.016793	0.016825005	17004	15.202932596206665
4263.0	1.5114205	0.89867127	4.982227	0.58256775	0.14743263	1.4966769	0.017103475	17104	15.290285587310791
4288.0	1.7380724	0.9252162	3.6732197	0.5999762	0.062869884	1.7317855	0.0190765	17204	15.476864099502563
4313.0	1.4838402	0.72423226	3.1817112	0.5376596	0.092521146	1.474588	0.029628424	17304	15.563585758209229
4338.0	0.7986298	0.42788824	1.8557199	0.4422179	0.077356145	0.7908943	0.0086832885	17404	15.650059223175049
4363.0	1.690146	0.90602696	5.326489	0.69761693	0.24940899	1.6652051	0.038641002	17504	15.738488912582397
4388.0	1.1243705	0.7248499	2.7747347	0.47020668	0.099841416	1.1143863	0.010472284	17604	15.828645944595337
4413.0	1.641214	0.974098	3.6382954	0.47695532	0.16571179	1.6246428	0.04065951	17704	15.916855573654175
4438.0	0.6392394	0.4417933	1.7259127	0.27354893	0.11323875	0.6279155	0.007927665	17804	16.001858949661255
4463.0	1.4184222	0.92145634	3.8410542	0.51032066	0.07303727	1.4111186	0.04030718	17904	16.090996026992798
4488.0	0.9483804	0.47604147	1.7657279	0.4175679	0.10198168	0.9381823	0.008143935	18004	16.17850399017334
4513.0	1.9972664	1.1108422	5.1372085	0.54545546	0.17169586	1.9800967	0.042010732	18104	16.267478227615356
4538.0	0.47058383	0.24254352	1.0894469	0.2301386	0.078325324	0.4627513	0.0121256355	18204	16.352832317352295
4563.0	1.1250137	0.88343626	3.7467937	0.30275846	0.068405956	1.1181732	0.0407323	18304	16.441519260406494
4588.0	0.7585176	0.35047567	1.4035559	0.31196517	0.085911416	0.7499265	-0.0032678086	18404	16.530043840408325
4613.0	0.6601727	0.59918106	3.3591566	0.3618306	0.09013811	0.6511589	0.024349356	18504	16.62055802345276
4638.0	1.5842797	0.5237994	3.2066283	0.8052388	0.15504412	1.568775	0.02930712	18604	16.70992875099182
4663.0	1.0583042	0.5238967	2.7829118	0.69189245	0.06433511	1.0518707	0.017755438	18704	16.799537658691406
4688.0	1.7575132	0.75194293	4.0207696	1.0407066	0.09714221	1.7477988	0.05079898	18804	16.885750770568848
4713.0	0.53735846	0.105583586	0.8610874	0.40880686	0.07485966	0.5298725	-0.0067778355	18904	16.970717906951904
4738.0	1.2074584	0.49795845	2.2757463	0.5673962	0.115405686	1.1959178	0.0006875858	19004	17.0572190284729
4763.0	1.2146719	0.63444996	3.2917464	0.8292976	0.11887874	1.2027841	0.02496728	19104	17.142305850982666
4788.0	1.2822428	0.7155924	3.8775504	0.6404784	0.2426324	1.2579794	0.025717035	19204	17.228223085403442
4813.0	1.3675857	0.5806366	3.286588	0.9375943	0.104077145	1.3571779	0.021945037	19304	17.31585955619812
4838.0	1.7970401	0.5777225	3.4199271	1.1319902	0.14680603	1.7823595	0.027080443	19404	17.403587579727173
4863.0	0.76165843	0.62185234	2.4909034	0.26460496	0.12269017	0.7493894	0.01883344	19504	17.491870164871216
4888.0	1.8055825	0.78139573	3.7245355	0.60390276	0.2588795	1.7796947	0.02916605	19604	17.580521821975708
4913.0	1.1106242	0.5535612	2.3609788	0.39841893	0.087384894	1.1018858	0.020518146	19704	17.669949531555176
4938.0	1.4942127	0.7595659	3.3311348	0.40923554	0.17756413	1.4764563	0.032199193	19804	17.75822615623474
4963.0	0.6681285	0.5483884	2.3806412	0.27504054	0.052894134	0.6628391	0.01946545	19904	17.847092628479004
4988.0	1.4120646	0.7523897	2.9972768	0.41577613	0.07241104	1.4048234	0.030939732	20004	17.936207056045532
5013.0	0.67830205	0.5793445	2.3815796	0.26465145	0.090433925	0.6692587	0.017636288	20104	18.024718284606934
5038.0	1.0132004	0.4767992	2.0847056	0.50133836	0.06862679	1.0063378	0.0108839795	20204	18.11059045791626
5063.0	0.910726	0.6789674	2.8509054	0.27918825	0.09094018	0.901632	0.040173486	20304	18.198148250579834
5088.0	1.0218902	0.6692929	2.860703	0.31960604	0.10521262	1.011369	0.043137725	20404	18.28599762916565
5113.0	0.48777196	0.3617952	1.953794	0.25864786	0.06086111	0.48168582	0.008136713	20504	18.372875213623047
5138.0	1.3488739	0.9206848	4.1885004	0.38535604	0.10223734	1.3386502	0.041265555	20604	18.458834171295166
5163.0	0.7180172	0.51076305	1.8877488	0.33609185	0.1254133	0.70547575	0.009879988	20704	18.543595790863037
5188.0	1.2131112	0.6536051	2.7176511	0.38394162	0.10991014	1.2021202	0.031038608	20804	18.629251718521118
5213.0	0.7685951	0.5729967	2.5753229	0.33487272	0.2322708	0.74536794	0.0197833	20904	18.721740007400513
5238.0	1.3691505	0.64925957	2.6579747	0.46917883	0.19264959	1.3498857	0.042454872	21004	18.80964994430542
5263.0	0.6612549	0.51248026	2.3991563	0.28852826	0.041264888	0.6571284	0.008949317	21104	18.894306898117065
5288.0	1.5050014	0.7902467	3.726658	0.3812433	0.11340868	1.4936604	0.040461257	21204	18.981821537017822
5313.0	0.6318259	0.3720762	1.9199005	0.37119022	0.057560056	0.62606984	0.0074129235	21304	19.069903135299683
5338.0	1.6050049	0.7273328	3.0366588	0.5497935	0.20155293	1.5848497	0.04200963	21404	19.16015648841858
5363.0	0.7179482	0.43763503	1.8435247	0.35441577	0.043107267	0.7136376	0.011731263	21504	19.24727702140808
5388.0	1.2408988	0.79808784	4.624672	0.5093058	0.19074821	1.2218239	0.039804857	21604	19.334675073623657
5413.0	0.6063516	0.2971377	1.7262629	0.3564893	0.12103131	0.5942485	0.008358807	21704	19.42080307006836
5438.0	1.3617744	0.37435204	2.5249927	0.884274	0.07826227	1.3539484	0.026818294	21804	19.506519317626953
5463.0	0.56322163	0.3513096	1.8771166	0.35074463	0.07094374	0.5561272	0.022837048	21904	19.59219479560852
5488.0	1.071252	0.33369765	1.9727943	0.6410952	0.09984414	1.0612675	0.027701817	22004	19.678261756896973
5513.0	0.7363177	0.2627106	1.4871656	0.45619565	0.06884625	0.7294331	0.025809767	22104	19.763908624649048
5538.0	0.858723	0.49955824	2.558731	0.47378007	0.04743517	0.8539794	0.036021944	22204	19.849412441253662
5563.0	0.68107504	0.3619031	2.3183422	0.45869413	0.08260573	0.6728144	0.01414912	22304	19.93695855140686
5588.0	1.0082254	0.48327562	2.194412	0.364402	0.05800464	1.0024248	0.017511426	22404	20.02674889564514
5613.0	0.52378404	0.27513927	1.7267916	0.3617403	0.06261738	0.5175223	0.016986981	22504	20.116244792938232
5638.0	1.3460419	0.592304	2.808791	0.48719442	0.099110834	1.3361309	0.035084456	22604	20.203567266464233
5663.0	0.7122051	0.3622122	1.6972275	0.39600152	0.068171114	0.70538795	0.013184172	22704	20.291300296783447
5688.0	0.8689317	0.3720428	1.869534	0.49192247	0.054429963	0.8634888	0.019566895	22804	20.378140926361084
5713.0	1.2115071	0.7429856	4.1043506	0.5352275	0.1272181	1.1987853	0.026985008	22904	20.463132619857788
5738.0	0.5579168	0.41394582	2.3284206	0.34564346	0.05549026	0.55236775	0.008191927	23004	20.558303117752075
5763.0	1.8678676	0.6880437	3.2854235	0.74681604	0.06859849	1.8610076	0.024754232	23104	20.645842790603638
5788.0	0.9536544	0.33237866	2.2694285	0.670709	0.21573217	0.9320813	0.009291712	23204	20.733311653137207
5813.0	1.4258038	0.43332213	2.4921126	0.85633814	0.050472964	1.4207566	0.037938837	23304	20.826218605041504
5838.0	1.1707869	0.4297553	1.973481	0.75334454	0.122046396	1.1585823	0.0040028836	23404	20.951847553253174
5863.0	0.5949976	0.3363141	1.405953	0.32421565	0.04498819	0.5904988	0.007878096	23504	21.039315938949585
5888.0	1.5970755	0.5689049	3.1273084	0.85332125	0.08095965	1.5889796	0.024876636	23604	21.12798833847046
5913.0	0.7587209	0.36507592	1.6597788	0.42428613	0.056249067	0.7530959	0.0026090064	23704	21.216728687286377
5938.0	0.9824353	0.37159413	1.8680362	0.4633624	0.08371809	0.9740636	0.012693442	23804	21.30427598953247
5963.0	1.3608985	0.26879483	2.1904483	1.0337287	0.08098089	1.3528003	0.03335707	23904	21.391145706176758
5988.0	0.8307102	0.29622653	1.5229073	0.5405551	0.0734869	0.82336134	0.0056357025	24004	21.47662854194641
