Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossDist	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	0.13462779	0.6660265	0.046490684	0.5171266	1.4424608	-0.38200837	12.822933	0.110192366	0.1873319	0.87950325	-0.42752185	352000	5.951151e-07	0.18030438	0.025035262	-0.007112799	-0.040513337	2.502173	0.0083292425	0.055999998	79.0	265.5838313102722
11	0.1456362	0.6658017	0.07408359	0.53070617	1.4620883	-0.37668464	13.070132	0.07710035	0.20227908	0.9123257	-0.65532905	384000	1.0333955e-05	0.17501736	0.025136026	-0.0077273333	-0.030420573	2.5119224	0.009840564	0.06571875	79.0	294.90805983543396
12	0.20634499	0.58996797	0.16366535	0.61587334	1.455567	-0.40063724	13.599227	0.08597494	0.16957743	0.70439416	-0.4159308	416000	-9.3355775e-06	0.20763777	0.024669454	-0.0071916855	-0.033374533	2.4645355	0.0066337814	0.04659375	79.0	324.42857360839844
13	0.19788493	0.61347246	0.15955581	0.60224587	1.4690864	-0.44509026	13.3927965	0.1341569	0.21370076	0.82248855	-0.78005826	448000	-6.935559e-06	0.2031304	0.024615575	-0.0077078864	-0.035633117	2.4588118	0.007331211	0.0594375	79.0	354.0184371471405
14	0.1699502	0.6211027	0.12152709	0.5656103	1.4627969	-0.38980368	13.980565	0.14029618	0.22028492	1.00336	-0.5563057	480000	3.547035e-05	0.19741683	0.02483002	-0.008261201	-0.05180016	2.4800744	0.009025076	0.06459375	79.0	383.4285399913788
15	0.16578835	0.6253021	0.119827986	0.56237006	1.4718224	-0.38578138	13.391766	0.11362075	0.18640165	0.98759145	-0.52804554	512000	-1.6673934e-05	0.18671113	0.024588745	-0.008381158	-0.038867988	2.4555633	0.00689408	0.0626875	79.0	412.9829716682434
16	0.16719122	0.65118027	0.11620553	0.56268156	1.4710613	-0.34609178	12.776973	0.09823447	0.18854256	0.85204357	-0.4913894	544000	-8.999836e-06	0.1890877	0.024617925	-0.009058762	-0.03581678	2.4579418	0.007272129	0.062406246	79.0	442.3857979774475
17	0.24627316	0.54110587	0.23640491	0.65127796	1.4891884	-0.31774405	14.655669	0.14160976	0.19599132	0.73500246	-0.48621017	576000	4.081428e-05	0.19731224	0.024561636	-0.008693423	-0.040188327	2.4509919	0.008122387	0.07071875	79.0	472.0813636779785
18	0.21141566	0.58402926	0.19243121	0.6159861	1.4822901	-0.32733983	13.846591	0.159343	0.24464463	1.1851807	-0.54523695	608000	2.2373162e-05	0.20018345	0.024285953	-0.008804907	-0.051230334	2.4231648	0.006605576	0.06540625	79.0	501.48296570777893
19	0.23733118	0.547495	0.24086484	0.6450587	1.4766756	-0.33913684	14.328804	0.14230798	0.21830553	1.6583039	-0.46690106	640000	1.2423843e-05	0.2176244	0.024060652	-0.010250308	-0.05392594	2.399823	0.0073043155	0.07371875	79.0	530.8743155002594
20	0.288071	0.49244413	0.31966877	0.68443674	1.4780414	-0.29918084	14.7887125	0.1969989	0.2546565	1.3573678	-0.62774754	672000	4.732795e-05	0.21955232	0.023818959	-0.010793187	-0.055310745	2.3740969	0.009230968	0.0920625	79.0	560.3674590587616
21	0.2430636	0.5446174	0.24740241	0.6501838	1.5030538	-0.34579462	14.487592	0.22452408	0.24175528	1.0764227	-0.44511175	704000	9.757001e-06	0.22227605	0.02358181	-0.010623582	-0.069446504	2.3498583	0.008835009	0.090406254	79.0	589.6995868682861
22	0.26471102	0.5674278	0.28072658	0.67133576	1.5080414	-0.31618503	13.027961	0.2019201	0.24332704	1.0044943	-0.61705095	736000	-9.922311e-06	0.21958938	0.02338095	-0.01028244	-0.044731587	2.3297927	0.008120697	0.086812496	79.0	619.043585062027
23	0.22202718	0.6260233	0.21730019	0.6347962	1.4893659	-0.32198417	12.671326	0.22682479	0.25953236	1.0659609	-0.63931006	768000	-2.7359463e-05	0.20011517	0.023093171	-0.009374086	-0.04454577	2.30061	0.0066230893	0.077250004	79.0	648.456390619278
24	0.3142828	0.44934404	0.3743199	0.6977074	1.4964247	-0.32873818	15.381783	0.23132773	0.2877198	1.3310263	-0.8308657	800000	2.3479108e-05	0.24062508	0.022913242	-0.011099926	-0.06759276	2.2825747	0.008248415	0.0911875	79.0	677.9364984035492
25	0.3176504	0.5236185	0.3589597	0.7090584	1.498308	-0.4310439	13.925747	0.28941968	0.24178252	1.0355679	-0.5182991	832000	5.9338287e-05	0.21888085	0.022956327	-0.010852538	-0.058730703	2.285581	0.008105181	0.08296874	79.0	707.3926787376404
26	0.29814392	0.5140041	0.34994966	0.6946984	1.4925956	-0.3165052	14.38657	0.28384927	0.2647863	1.1639497	-0.7182872	864000	2.523046e-05	0.21437411	0.022725668	-0.011785548	-0.050570987	2.2596452	0.0080403555	0.09665625	79.0	736.8602910041809
27	0.41826344	0.4032916	0.5286362	0.7464914	1.5226597	-0.32116964	15.227842	0.3077591	0.30355382	1.5986025	-0.6433465	896000	-9.9968165e-05	0.23462	0.022125073	-0.01042822	-0.064035736	2.1985445	0.008255511	0.08778125	79.0	766.3417432308197
28	0.34980476	0.46362293	0.4182803	0.7311097	1.5015979	-0.32061645	14.701869	0.3664166	0.26733503	1.3047428	-0.4079579	928000	5.4907054e-05	0.22799456	0.022132263	-0.01057945	-0.056247257	2.19873	0.007958	0.07684375	79.0	795.6861312389374
29	0.38933063	0.4674781	0.48119122	0.74918175	1.501474	-0.39396533	14.283334	0.36629596	0.29296762	1.4131094	-0.7607814	960000	-7.047597e-05	0.2340155	0.021856215	-0.011235639	-0.05578427	2.1722846	0.0073130154	0.08159375	79.0	825.2282862663269
30	0.36080408	0.5123943	0.43304193	0.741032	1.5159853	-0.42501193	13.953947	0.40143895	0.2930425	1.4514376	-0.5213865	992000	-5.2385963e-05	0.2440862	0.021485226	-0.012037732	-0.063192494	2.1336596	0.0082995165	0.099218756	79.0	854.5454814434052
31	0.435403	0.4120469	0.55176216	0.76506984	1.5046139	-0.38855267	14.854597	0.39829975	0.2862998	1.4033166	-0.3826785	1024000	-7.931888e-05	0.24780354	0.021332934	-0.011200928	-0.06867413	2.1179094	0.0076414747	0.08571875	79.0	883.9120604991913
32	0.41471988	0.45123994	0.5093158	0.7619874	1.5119141	-0.38876876	14.163393	0.4231012	0.30325806	1.3743138	-0.4838308	1056000	3.0161813e-05	0.2511186	0.021338519	-0.010906614	-0.06632909	2.118451	0.0062258514	0.0793125	79.0	913.3449687957764
33	0.42920625	0.42074543	0.5500868	0.7611114	1.521809	-0.37354666	14.813202	0.40661755	0.29425865	1.4303327	-0.46837434	1088000	1.0585412e-05	0.22375678	0.02118896	-0.01249128	-0.057600714	2.1041362	0.0072523355	0.09425	79.0	942.7707529067993
34	0.52370423	0.35766807	0.6955227	0.7653756	1.5103554	-0.41471356	15.060837	0.46782464	0.3426408	1.6281545	-0.6219174	1120000	-3.9361417e-05	0.24725746	0.02055788	-0.012615931	-0.07777628	2.0390637	0.0070195473	0.08815625	79.0	972.2675471305847
35	0.5035436	0.37299088	0.65890276	0.773023	1.5148478	-0.3841117	14.804571	0.5290319	0.27734187	1.2931262	-0.40965837	1152000	3.7894584e-05	0.23776886	0.020344231	-0.011893939	-0.062121857	2.0157115	0.00726938	0.089375004	79.0	1001.7120778560638
36	0.45924854	0.41070604	0.5831878	0.77234066	1.5151651	-0.9808209	14.744403	0.5082942	0.2898754	1.3080248	-0.3526879	1184000	3.990531e-05	0.22838227	0.02008044	-0.012056259	-0.060949676	1.9887886	0.00741244	0.088531256	79.0	1031.0893988609314
37	0.48192534	0.42508256	0.6114614	0.7679203	1.5215979	-0.37827593	14.391818	0.46604586	0.30815187	1.4529717	-0.60251683	1216000	1.3795681e-05	0.22334878	0.019900076	-0.012402721	-0.05703503	1.970421	0.008522967	0.0916875	79.0	1060.4144909381866
38	0.5224371	0.39422172	0.6562029	0.7931062	1.5150943	-0.4700487	13.954824	0.52960485	0.29526448	1.4161059	-0.7914842	1248000	-8.7459106e-05	0.22579797	0.01942876	-0.011406153	-0.067501836	1.9223695	0.006380548	0.081062496	79.0	1089.7231121063232
39	0.56428856	0.35528392	0.7342829	0.7766891	1.5417753	-0.6281903	14.607934	0.5952654	0.29556084	1.4868379	-0.6938841	1280000	3.430806e-05	0.23689038	0.019427992	-0.011673136	-0.065100454	1.9235809	0.007449287	0.08371875	79.0	1119.06933927536
40	0.5111556	0.3733353	0.6603192	0.78695816	1.5159665	-0.72842216	14.58958	0.5273069	0.28642973	1.3857747	-0.34469783	1312000	-7.919595e-05	0.224639	0.019661356	-0.012256616	-0.04433667	1.9449637	0.0071260976	0.08865625	79.0	1148.685420513153
41	0.5642667	0.33744603	0.75041085	0.77694535	1.515492	-0.522599	14.339512	0.5307587	0.3068445	1.3793036	-0.51803815	1344000	7.472094e-05	0.20767951	0.019172447	-0.0124531165	-0.050220184	1.895097	0.0077704997	0.0936875	79.0	1178.0054042339325
42	0.560547	0.37846035	0.7289955	0.7934523	1.5198941	-0.46496436	13.570755	0.6048119	0.30069694	1.4624268	-0.44473273	1376000	-0.0001131366	0.22063163	0.018700495	-0.011961306	-0.05905789	1.8473048	0.008287726	0.09228125	79.0	1207.3742625713348
43	0.5663769	0.37380517	0.74573225	0.7792799	1.5193845	-0.4397134	13.873693	0.6311451	0.29825878	1.4284222	-0.7217972	1408000	-1.4375895e-05	0.19824652	0.01838947	-0.012036495	-0.0501991	1.8148623	0.0071661277	0.091	79.0	1236.812263727188
44	0.5456678	0.37519634	0.7050431	0.7868652	1.518198	-0.71390057	14.101869	0.60155225	0.31643113	1.5191745	-0.75385743	1440000	1.5644357e-05	0.23212402	0.018624976	-0.012723196	-0.06952651	1.8390208	0.008638952	0.09015626	79.0	1266.3557937145233
45	0.5557597	0.36631033	0.72339624	0.78493005	1.5323097	-0.4787002	14.286871	0.5908031	0.30725747	1.4211035	-0.76988906	1472000	-1.0184944e-05	0.23372898	0.01829448	-0.0125058405	-0.06077037	1.8060231	0.0077639166	0.08759375	79.0	1295.7422699928284
46	0.6008229	0.3468551	0.7817657	0.7889288	1.5193835	-0.58671075	13.804878	0.60381734	0.26989523	1.4325085	-0.5423309	1504000	-4.960969e-05	0.21412979	0.018010687	-0.011519086	-0.061099395	1.7779925	0.00742758	0.0820625	79.0	1325.050449371338
47	0.57538533	0.32999575	0.7673762	0.7835025	1.5211782	-0.5133642	14.388839	0.58048874	0.3112457	1.3683195	-0.48977926	1536000	1.7172657e-05	0.21268907	0.018059125	-0.011316732	-0.052548453	1.7824476	0.0073535773	0.07671875	79.0	1354.5248067378998
48	0.67367214	0.2853645	0.913222	0.75791484	1.5216283	-0.7491087	14.060071	0.645041	0.3113138	1.4869409	-0.50141907	1568000	-0.00014056917	0.19020215	0.017214203	-0.012013985	-0.051356416	1.6987269	0.007567057	0.0905625	79.0	1384.1211440563202
49	0.6437864	0.32169047	0.8639407	0.7757104	1.518289	-0.4459317	13.564958	0.72491246	0.2671238	1.4054235	-0.331441	1600000	9.577721e-06	0.19010895	0.017101081	-0.012288908	-0.047707528	1.6879066	0.007512076	0.08975	79.0	1413.4434022903442
50	0.6408533	0.30169588	0.8663186	0.76131773	1.5220295	-0.41858536	14.415608	0.72157276	0.2968806	1.5210041	-0.34181786	1632000	-0.00012270454	0.19809936	0.016949859	-0.012247454	-0.054406736	1.6692168	0.0075605107	0.081156254	79.0	1442.7006890773773
51	0.6025999	0.3406552	0.8001352	0.77729535	1.5170493	-0.54451966	13.985915	0.68377864	0.30550992	1.4602932	-0.57369554	1664000	-1.4786143e-05	0.20014834	0.016834889	-0.012388536	-0.052721042	1.6584045	0.0080306865	0.08646875	79.0	1471.9761445522308
52	0.6291683	0.3136376	0.83706766	0.77330554	1.515568	-0.453131	14.3095665	0.6669831	0.30851763	1.4091815	-0.63402855	1696000	-0.000119381584	0.2033516	0.016556365	-0.010755205	-0.048955187	1.6309419	0.0068646567	0.075875	79.0	1501.2533068656921
53	0.6776811	0.254045	0.91587186	0.7536232	1.5236319	-0.63284564	14.904136	0.69494444	0.2879688	1.3852863	-0.452231	1728000	-7.815659e-05	0.19988546	0.016515918	-0.011180941	-0.062248703	1.6252482	0.0056504947	0.07665625	79.0	1530.5695292949677
54	0.6416594	0.30805236	0.8554031	0.7838174	1.5234091	-0.88254446	14.141711	0.7044557	0.28516245	1.3842274	-0.41909134	1760000	0.00015929155	0.22183332	0.016451128	-0.012297328	-0.06758954	1.6199644	0.007639925	0.090312496	79.0	1560.0829515457153
55	0.68428737	0.27185696	0.91363066	0.7733232	1.536481	-1.1107956	14.276528	0.69704163	0.3196837	1.5070567	-0.454299	1792000	-7.335376e-05	0.19677928	0.016216908	-0.0124344565	-0.056511097	1.596604	0.0067412797	0.083625	79.0	1589.6416285037994
56	0.67315125	0.3039007	0.90134764	0.77476907	1.5319022	-0.45734948	13.527257	0.7367413	0.27471507	1.5292838	-0.44012994	1824000	-7.077493e-05	0.18082932	0.01587775	-0.011856145	-0.043476857	1.5629544	0.0061632255	0.081781246	79.0	1619.0748271942139
57	0.66984653	0.2911852	0.91332257	0.74935275	1.524136	-0.39951843	13.9889965	0.7356473	0.28883842	1.5685352	-0.34184444	1856000	-1.7581508e-05	0.19414401	0.01564172	-0.012264032	-0.053624555	1.536356	0.0071919938	0.082906246	79.0	1648.5223603248596
58	0.65603626	0.31598556	0.8820248	0.7657561	1.5261252	-0.5105792	13.867365	0.7220011	0.27522808	1.4465735	-0.3352571	1888000	4.3367036e-05	0.19480044	0.015527315	-0.01194626	-0.053740636	1.5267849	0.008135147	0.08146875	79.0	1677.8663897514343
59	0.6816118	0.26838785	0.9313237	0.7510203	1.5240186	-0.5859826	13.968695	0.74874896	0.2974983	1.491171	-0.40660122	1920000	4.528463e-05	0.18045187	0.015241213	-0.011472993	-0.053083032	1.497715	0.007510592	0.084781244	79.0	1707.4067962169647
60	0.69688094	0.25976896	0.93758315	0.75617385	1.519548	-0.86121863	14.222671	0.74977297	0.28713506	1.5881486	-0.5712148	1952000	-2.4171546e-05	0.17667684	0.015641661	-0.011877717	-0.050439812	1.5372977	0.0076946416	0.0853125	79.0	1736.6998183727264
61	0.67924476	0.2804301	0.9116609	0.77396363	1.5177892	-0.9457355	13.871728	0.7300576	0.2991315	1.4670045	-0.42757982	1984000	5.4817647e-06	0.18650757	0.015333144	-0.012660902	-0.061894424	1.5057778	0.007828234	0.090375	79.0	1765.9598925113678
62	0.7189819	0.2528454	0.97181034	0.75409645	1.5233451	-1.1444304	13.947369	0.75421226	0.3052107	1.5351809	-0.82617414	2016000	0.00012075342	0.17778422	0.014937515	-0.011702964	-0.05861296	1.4660301	0.00704362	0.07834375	79.0	1795.3409118652344
63	0.74163216	0.24604389	1.022101	0.72347605	1.5228673	-0.46123004	13.713793	0.78170574	0.27848142	1.8025048	-0.41684717	2048000	-7.845927e-06	0.15537974	0.014664568	-0.010947909	-0.041002583	1.4403102	0.007068714	0.081875	79.0	1824.5810461044312
64	0.6918502	0.269749	0.9518737	0.7474722	1.5197823	-0.40712672	13.937828	0.7827948	0.2787032	1.523572	-0.56846726	2080000	7.484108e-06	0.18439426	0.014766056	-0.013473304	-0.052298285	1.4493477	0.008788513	0.09565625	79.0	1853.877207994461
65	0.7029667	0.26059306	0.95607686	0.74141526	1.5917317	-0.47283053	14.293322	0.73187834	0.3086138	1.6018585	-0.46194035	2112000	4.2541884e-05	0.17454553	0.014646798	-0.012131313	-0.052546587	1.4363722	0.0065681287	0.0891875	79.0	1883.4828820228577
66	0.68480635	0.26360464	0.94229233	0.74595666	1.601264	-0.63522106	14.08422	0.7632999	0.2972783	1.4486687	-0.4301285	2144000	3.407523e-05	0.17611298	0.014575418	-0.013860067	-0.055470455	1.4277215	0.008238906	0.10875	79.0	1912.826294183731
67	0.7141286	0.23890197	0.97727656	0.7388924	1.5285339	-0.42877513	14.221223	0.7480297	0.28561917	1.4793446	-0.33231646	2176000	-8.998439e-06	0.17902517	0.014642552	-0.012577256	-0.06345938	1.4234903	0.0075374013	0.09009375	79.0	1942.2225584983826
68	0.722937	0.2272185	0.9904371	0.73511136	1.5324286	-1.3197889	14.485858	0.7403809	0.284412	1.5635468	-0.44198948	2208000	-9.1638416e-05	0.18100351	0.014389773	-0.011585907	-0.05854146	1.4067602	0.0067068143	0.078	79.0	1971.5677816867828
69	0.7213182	0.22249281	0.99445176	0.7415362	1.5328255	-0.9546044	14.40308	0.77596325	0.3029636	1.5300213	-0.51977223	2240000	-0.0001755422	0.18975708	0.013949305	-0.012972418	-0.064953536	1.3644094	0.007907179	0.0964375	79.0	2000.8340346813202
70	0.7670088	0.2190468	1.0611933	0.7071337	1.5241547	-0.48461127	13.839722	0.7967782	0.2801963	1.6444606	-0.3642164	2272000	4.2555854e-05	0.14835566	0.013590651	-0.011880991	-0.053707436	1.328167	0.00746713	0.0819375	79.0	2030.2408287525177
71	0.71178657	0.25674725	0.97689885	0.7448621	1.5244241	-0.4763734	13.746094	0.81658214	0.28556734	1.55852	-0.4347357	2304000	-4.819408e-05	0.17997947	0.013568155	-0.012414434	-0.05928085	1.3216515	0.0077497903	0.083875	79.0	2059.5987157821655
72	0.7027445	0.26874036	0.9583638	0.74716616	1.5255181	-0.91449136	13.91272	0.7604431	0.29783666	1.5558913	-0.53426343	2336000	0.00011689612	0.18725479	0.013394431	-0.012986142	-0.06216023	1.3076065	0.007302183	0.094125	79.0	2089.164440393448
73	0.7228301	0.22634509	0.99856675	0.72621584	1.5280414	-0.6463752	14.288739	0.7793529	0.30691078	1.3961295	-0.4776591	2368000	-5.4022297e-05	0.17949086	0.013528251	-0.012886425	-0.06541601	1.3228083	0.008229595	0.09115625	79.0	2118.590560436249
74	0.7501954	0.20780227	1.0424137	0.70630896	1.5284252	-0.5012166	14.2244625	0.78720707	0.2902397	1.4676783	-0.40954587	2400000	1.6572885e-06	0.14967723	0.013477413	-0.013533268	-0.03909695	1.3165276	0.007291439	0.09046875	79.0	2147.9348182678223
75	0.7753644	0.20476755	1.0718882	0.69975275	1.5252104	-1.4573675	14.253153	0.7968887	0.26175186	1.5757614	-0.44098306	2432000	6.895326e-05	0.14348763	0.013355344	-0.011472672	-0.03988906	1.3059664	0.007016021	0.077125	79.0	2177.185779094696
76	0.79055834	0.19068712	1.0958699	0.69354296	1.529224	-1.2105755	14.229354	0.8251999	0.29389122	1.4990429	-0.61153996	2464000	-3.1499192e-05	0.12683704	0.013035359	-0.012637916	-0.035123218	1.2744876	0.0083748875	0.09321875	79.0	2206.5390751361847
77	0.7603382	0.22602642	1.0534942	0.7146322	1.5273038	-0.46561733	13.542589	0.8492528	0.27612904	1.5878057	-0.5335647	2496000	-8.871965e-05	0.13730687	0.013015224	-0.0126571525	-0.03967627	1.2715331	0.008629642	0.09034375	79.0	2235.768264770508
78	0.7650949	0.21751222	1.0605971	0.70821524	1.531481	-0.4833991	13.700345	0.82465714	0.28832582	1.6002846	-0.53367794	2528000	6.8228925e-05	0.13759398	0.0127508445	-0.012166252	-0.0393362	1.2440381	0.0072162547	0.088375	79.0	2265.240439414978
79	0.7057383	0.25519592	0.96270144	0.75015134	1.532437	-0.8088446	13.905263	0.8183294	0.29579043	1.611819	-0.68780315	2560000	-0.00014630612	0.17618942	0.012972597	-0.012315791	-0.059530918	1.2650534	0.006487806	0.0854375	79.0	2294.7627472877502
80	0.75016224	0.22717392	1.0405542	0.7101758	1.5293428	-0.6120457	13.717617	0.7878471	0.31618348	1.5209506	-0.5934749	2592000	-1.3173325e-05	0.1400325	0.012715286	-0.013418576	-0.04283011	1.242239	0.008188475	0.086218745	79.0	2324.3264055252075
81	0.7735704	0.19406912	1.0809555	0.68621093	1.5292546	-0.4425882	14.13369	0.83286786	0.28022373	1.5725832	-0.50609744	2624000	-6.0983e-06	0.1412545	0.012773575	-0.013696386	-0.04454863	1.2467905	0.009120243	0.09128125	79.0	2353.8657524585724
82	0.7904234	0.1955117	1.0994679	0.68283033	1.5255281	-0.79365855	13.895542	0.8246459	0.27421135	1.5110155	-0.35896802	2656000	-0.00011773873	0.12929186	0.012547337	-0.012416424	-0.04329133	1.2225589	0.0078064427	0.08368751	79.0	2383.3404636383057
83	0.79085505	0.18945464	1.0954138	0.7038503	1.5365419	-0.9950897	14.112145	0.8399484	0.29739588	1.5390205	-0.41082075	2688000	7.5504184e-05	0.13239677	0.012627479	-0.012262068	-0.040667955	1.231838	0.0067500137	0.08131251	79.0	2412.7494506835938
84	0.7941452	0.1971871	1.1108677	0.6830997	1.5394279	-0.49216282	13.534983	0.8654872	0.26879662	1.5824349	-0.4198527	2720000	1.0494143e-05	0.11323126	0.012190737	-0.012284824	-0.032049797	1.1884232	0.006288709	0.08140625	79.0	2442.0016832351685
85	0.7497174	0.2317805	1.044977	0.7145411	1.5285639	-0.4336839	13.278476	0.8661758	0.26931882	1.508226	-0.50666	2752000	-2.251938e-06	0.14290309	0.012136687	-0.012790108	-0.042336866	1.1807896	0.007417829	0.085468754	79.0	2471.330137491226
86	0.7368462	0.24925825	1.0104467	0.7271223	1.5267774	-0.48517835	13.675431	0.81379175	0.29299578	1.5515841	-0.5482733	2784000	-6.5872446e-05	0.14336553	0.012523467	-0.013309618	-0.040568672	1.2186741	0.0062740208	0.0921875	79.0	2500.8496758937836
87	0.77828205	0.21469873	1.08896	0.67944956	1.5747023	-0.45628157	13.667526	0.8422055	0.2792623	1.4501293	-0.79510355	2816000	-0.00010109041	0.12752932	0.012385993	-0.012531218	-0.041606545	1.2080549	0.0075367186	0.07596875	79.0	2530.167381286621
88	0.81466436	0.172814	1.1398771	0.65184873	1.5286691	-0.43739724	13.978031	0.85325646	0.2522084	1.5518454	-0.4346443	2848000	-4.3403357e-05	0.12642121	0.012384656	-0.012970538	-0.04244444	1.2057513	0.0068681017	0.0900625	79.0	2559.541777610779
89	0.80549014	0.17106454	1.1275425	0.66442686	1.5307596	-0.70780677	14.2410555	0.88556904	0.26476672	1.5171942	-0.44238472	2880000	6.2485225e-05	0.13588528	0.012149927	-0.01214913	-0.038490184	1.1821854	0.008196812	0.08090626	79.0	2589.0650267601013
90	0.8129002	0.17809366	1.1404779	0.6639925	1.5340731	-0.6305312	13.881098	0.8681869	0.2593772	1.4588284	-0.40404868	2912000	3.663078e-05	0.110906035	0.012006566	-0.012432238	-0.031231353	1.1662837	0.007580842	0.090187505	79.0	2618.760881662369
91	0.7817888	0.20624544	1.0933611	0.69525397	1.522902	-0.5173981	13.353114	0.8690228	0.27301884	1.4812918	-0.47220352	2944000	-0.00024161115	0.11738177	0.011793656	-0.012394005	-0.039024256	1.1473577	0.007533908	0.08778125	79.0	2648.208137989044
92	0.76076436	0.2186831	1.0608493	0.70874876	1.538067	-0.5964829	13.47326	0.8545191	0.29766053	1.6294477	-0.71885884	2976000	-2.0860229e-05	0.14136484	0.01179421	-0.012120577	-0.047158144	1.1451241	0.0064230827	0.0793125	79.0	2677.5782341957092
93	0.7754494	0.1971831	1.0718421	0.7018415	1.601264	-0.94193584	14.265738	0.8245716	0.3027963	1.5124265	-0.62320596	3008000	8.869916e-05	0.13500479	0.0121405665	-0.014151955	-0.04622237	1.1804466	0.00977209	0.10075	79.0	2707.0379869937897
94	0.8082558	0.17804235	1.1364597	0.65482855	1.58	-0.41964218	13.815217	0.83671534	0.28932947	1.4271697	-0.82814884	3040000	-8.843839e-06	0.10758248	0.012014909	-0.012672534	-0.032299384	1.1697142	0.0069049913	0.08303125	79.0	2736.558655500412
95	0.8105867	0.17334148	1.1409593	0.64582705	1.5278255	-0.48013604	13.926007	0.89502966	0.2638555	1.5560331	-0.7793238	3072000	-0.00015005888	0.119826235	0.011773924	-0.012260972	-0.038827986	1.145262	0.006457495	0.0801875	79.0	2765.960920572281
96	0.8021003	0.1835016	1.121346	0.67165416	1.535868	-0.9404122	14.097518	0.87430173	0.2647061	1.5605551	-0.5883478	3104000	-0.000104179606	0.13285744	0.011814756	-0.012911243	-0.043533713	1.147968	0.007845904	0.084968746	79.0	2795.32923078537
97	0.8195952	0.16280732	1.1501005	0.66031563	1.5340123	-0.78939384	13.908932	0.86284304	0.28620246	1.5241734	-0.5582769	3136000	-7.9913065e-05	0.11490202	0.011723486	-0.012542512	-0.03464765	1.1394656	0.0072961827	0.08525	79.0	2824.8145582675934
98	0.80020815	0.1911794	1.1291225	0.6687544	1.5354738	-0.53803635	13.4567795	0.88038427	0.27528787	1.5598023	-0.46422833	3168000	-1.4761463e-05	0.118093744	0.011465732	-0.012906405	-0.036244363	1.1124797	0.007809214	0.08196875	79.0	2854.085403442383
