Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossDist	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
48	0.6678058	0.26562148	0.903433	0.75395864	1.5266511	-0.77846676	14.909474	0.6684615	0.29337418	1.3877984	-0.68577343	1568000	2.7463771e-05	0.18153921	0.017496532	-0.012773367	-0.05268401	1.7189835	0.008588223	0.0996875	79.0	1651.6198544502258
49	0.6373738	0.30038446	0.8503552	0.7573914	1.5184314	-0.38059175	14.648524	0.67188096	0.3137594	1.5660824	-0.5155338	1600000	-8.729659e-05	0.1904785	0.01742098	-0.013440436	-0.067918465	1.7106025	0.008911733	0.1008125	79.0	1686.844622373581
50	0.59220207	0.3663142	0.7626705	0.7993959	1.5095148	-0.7526846	13.576627	0.64633083	0.31094995	1.5182381	-0.99750286	1632000	-9.739399e-05	0.21036276	0.017318096	-0.011284278	-0.07388668	1.6978214	0.0070952633	0.0866875	79.0	1721.994879245758
51	0.60907865	0.36481848	0.788042	0.7860496	1.5204663	-0.63464004	13.793043	0.6961986	0.33987555	1.7432035	-0.6077268	1664000	-9.611063e-05	0.19572821	0.017010603	-0.011948289	-0.057712413	1.6711433	0.0067174686	0.08453125	79.0	1757.0076127052307
52	0.6444149	0.31097347	0.8604826	0.7660895	1.5171666	-0.56579864	14.157754	0.6524479	0.3027228	1.4290926	-0.4756025	1696000	-8.6426735e-05	0.19141799	0.016710643	-0.012251478	-0.052678775	1.6398356	0.008379316	0.08928125	79.0	1792.0527038574219
53	0.64461637	0.31795162	0.85980517	0.7630259	1.5124165	-0.38508546	13.917251	0.7033945	0.27702594	1.4041252	-0.53395087	1728000	-5.0375238e-05	0.18927015	0.01666155	-0.011986444	-0.06314616	1.6343241	0.0068212543	0.08059375	79.0	1827.0844583511353
54	0.7005868	0.27034426	0.93971944	0.74630976	1.5279512	-0.8386315	14.327758	0.7326101	0.2850161	1.5206292	-0.22290409	1760000	0.00022323988	0.15942535	0.016356388	-0.012183605	-0.044919066	1.6091137	0.0075788256	0.08528125	79.0	1862.0329911708832
55	0.72511935	0.23043767	0.9934151	0.7286895	1.5252123	-0.50625557	14.564679	0.7623512	0.27399206	1.5262908	-0.51991427	1792000	-0.00013389532	0.18125139	0.01617421	-0.011547899	-0.0572851	1.5870419	0.008277758	0.0845	79.0	1897.3554503917694
56	0.68549514	0.278507	0.9212855	0.7508448	1.5186061	-0.39451498	14.075798	0.750788	0.302319	1.5355996	-0.60993797	1824000	3.0448195e-05	0.16021334	0.016148772	-0.0122081265	-0.051289443	1.5813417	0.0061742347	0.0955625	79.0	1932.5880708694458
57	0.61411846	0.33866805	0.8131328	0.79117626	1.5253054	-0.7486489	13.666093	0.7280914	0.3072983	1.4952862	-0.79862833	1856000	8.405163e-05	0.20937046	0.016219033	-0.011717364	-0.064725064	1.5862348	0.0067500444	0.086281255	79.0	1967.5419161319733
58	0.6410465	0.34230456	0.8413309	0.78333545	1.523934	-0.47738996	13.26586	0.7153874	0.3388319	1.8413239	-0.60184187	1888000	5.4052565e-05	0.17667928	0.015659563	-0.011461254	-0.058346648	1.5330102	0.0061186645	0.07953125	79.0	2002.6855251789093
59	0.67826927	0.27706885	0.9240696	0.755544	1.5281425	-0.697669	14.053983	0.70352453	0.31871176	1.622469	-0.78276527	1920000	-5.1743817e-05	0.17419294	0.015332151	-0.012236607	-0.043070402	1.4993258	0.0071401643	0.0920625	79.0	2037.7009897232056
60	0.68255043	0.27658153	0.91578245	0.75549096	1.5198855	-0.5164677	13.996919	0.7569282	0.28345436	1.5246385	-0.44513732	1952000	0.0001015407	0.18132031	0.015488552	-0.012881516	-0.058894757	1.5114095	0.007531515	0.0975625	79.0	2072.725056409836
61	0.7386162	0.22461438	1.0122972	0.7156595	1.5287687	-0.41387793	14.461364	0.7604674	0.27978772	1.3978691	-0.42193878	1984000	-0.000121494755	0.15499881	0.015075207	-0.011864574	-0.045751415	1.4730341	0.0058110333	0.08925	79.0	2107.774812221527
62	0.76873326	0.20188579	1.0694249	0.6870096	1.5236393	-0.45807013	14.411202	0.8001803	0.25929657	1.4383689	-0.41811126	2016000	-0.00013412163	0.15124798	0.014824152	-0.0120879235	-0.046778746	1.4455472	0.0074062077	0.08934376	79.0	2142.793720960617
63	0.71994585	0.24809924	0.9826809	0.74320656	1.5203998	-0.91104996	13.778114	0.79660857	0.28705058	1.4218051	-0.6899791	2048000	6.575044e-05	0.1648249	0.014792233	-0.011934029	-0.05398342	1.4407102	0.006839365	0.0925	79.0	2178.0830392837524
64	0.6544515	0.3268187	0.8778795	0.7754606	1.5232106	-0.6411098	13.259615	0.7729286	0.2947882	1.4133009	-0.97800624	2080000	0.0001527248	0.17662008	0.014861779	-0.011920776	-0.05312434	1.4449427	0.0066226413	0.08078125	79.0	2213.3900532722473
65	0.6407811	0.32594123	0.8543726	0.78689975	1.5363067	-0.98568857	13.491087	0.7485248	0.32564476	1.4642982	-0.71513027	2112000	5.4575503e-06	0.17884833	0.014753272	-0.012732493	-0.05712691	1.4388565	0.008879632	0.0964375	79.0	2248.3372881412506
66	0.6763941	0.26429236	0.9331732	0.7481785	1.538883	-0.42446518	14.176339	0.70373595	0.34164274	1.5232263	-0.84867126	2144000	3.5616104e-05	0.19262646	0.014600588	-0.012087809	-0.064178765	1.4209272	0.007699159	0.08446875	79.0	2283.4969551563263
67	0.7230544	0.23989813	0.99049467	0.7331175	1.5202397	-0.7145116	13.926754	0.7455794	0.29241398	1.4535279	-0.5443248	2176000	-4.420709e-05	0.16825137	0.014300883	-0.011640552	-0.052874696	1.3901674	0.0072256587	0.0885625	79.0	2318.680798768997
68	0.75607073	0.21922067	1.0466759	0.70637935	1.5351896	-0.47370666	13.811411	0.80981475	0.26587227	1.4576764	-0.3455208	2208000	-2.582185e-05	0.13791546	0.014150759	-0.0124445595	-0.03765676	1.3779008	0.006173167	0.081781246	79.0	2353.7153182029724
69	0.752983	0.21093518	1.0509444	0.7009218	1.5284201	-0.70770025	14.182468	0.81328684	0.2750003	1.4749204	-0.6713555	2240000	-0.00013308134	0.15715227	0.014155528	-0.012251325	-0.053906105	1.376718	0.006192639	0.08721875	79.0	2388.7520039081573
70	0.74153066	0.23388001	1.0227375	0.7273304	1.5303448	-0.9429007	13.604202	0.80372435	0.30927733	1.5174129	-0.6948311	2272000	-1.2321398e-05	0.13775305	0.014078476	-0.012412805	-0.05002299	1.3663104	0.0055883825	0.07909375	79.0	2423.9560000896454
71	0.66574425	0.31748998	0.8875369	0.7851638	1.5341922	-0.9464141	13.148179	0.78267163	0.34060243	1.5515581	-0.83353424	2304000	-0.00014389493	0.18268582	0.0141622685	-0.011644835	-0.06335957	1.3738527	0.005902607	0.0784375	79.0	2459.2092428207397
72	0.6822016	0.30605686	0.9105261	0.77744126	1.5368587	-0.99304587	13.223333	0.78535277	0.31243357	1.5785942	-0.59878576	2336000	8.815061e-05	0.14993492	0.014028316	-0.013062563	-0.047909867	1.3633769	0.008259712	0.0974375	79.0	2494.4509766101837
73	0.74476206	0.22327688	1.0270396	0.7198922	1.5808014	-0.55283755	13.923245	0.79165465	0.31373245	1.5581412	-0.75506306	2368000	-5.3662807e-06	0.16276702	0.0136915	-0.01199006	-0.050945792	1.330351	0.006511377	0.0875625	79.0	2529.56654214859
74	0.7682371	0.20836309	1.0598551	0.6950206	1.5237863	-0.64663243	14.085841	0.8012836	0.27605197	1.4982812	-0.52672046	2400000	0.00011119805	0.14378253	0.013659744	-0.013723187	-0.053217996	1.3211703	0.008274802	0.095375	79.0	2564.598819255829
75	0.7769375	0.20363115	1.0798829	0.69382864	1.5262488	-0.87533826	13.811411	0.8467047	0.26427296	1.5613017	-0.61103374	2432000	0.00017546397	0.14436057	0.013554827	-0.013424809	-0.04917386	1.315587	0.008128336	0.09228125	79.0	2599.6503760814667
76	0.7591509	0.22330582	1.0555757	0.7076477	1.5368468	-0.89793473	13.666523	0.8575179	0.2532794	1.4772048	-0.48181644	2464000	-3.8662925e-05	0.148824	0.013354517	-0.013670876	-0.051891074	1.2931721	0.0090859365	0.094125	79.0	2634.7828402519226
77	0.72188294	0.25950372	0.99001664	0.7541228	1.5333364	-0.8877468	13.22629	0.8165658	0.3077924	1.4465265	-0.541511	2496000	-6.586057e-05	0.1578204	0.013486157	-0.013067494	-0.059028722	1.3041636	0.007871152	0.1033125	79.0	2669.84854221344
78	0.71376264	0.27618983	0.9721361	0.7509881	1.526952	-0.8887588	13.344221	0.8013146	0.32414076	1.5277476	-0.92389536	2528000	-1.4751684e-05	0.16333109	0.013258791	-0.011392191	-0.06587507	1.2810209	0.005726749	0.08515625	79.0	2704.836436510086
79	0.7074455	0.2700177	0.96932644	0.7484814	1.5288109	-0.50384253	13.385942	0.80322164	0.31334445	1.5119729	-1.178853	2560000	-7.7600125e-05	0.17470154	0.013167371	-0.013778841	-0.06859465	1.271597	0.009377152	0.103625	79.0	2739.941843032837
80	0.7510741	0.22636086	1.0492698	0.70365995	1.5318468	-0.46653178	13.618557	0.816645	0.2910774	1.5237199	-0.8439713	2592000	5.967822e-05	0.16268687	0.012695733	-0.0126949595	-0.05996003	1.2261536	0.008154076	0.091843754	79.0	2775.107885122299
81	0.77589136	0.20305759	1.0747291	0.6938846	1.5333723	-0.8042336	13.771341	0.8145222	0.27093783	1.4882697	-0.3862807	2624000	5.345256e-05	0.13562833	0.012967376	-0.0135640055	-0.05302919	1.2510405	0.007652846	0.0935625	79.0	2809.9869146347046
82	0.8006017	0.17964612	1.1333473	0.64912426	1.5351462	-0.4445494	14.042845	0.8765969	0.26232055	1.5027915	-0.77803856	2656000	8.4208325e-05	0.12862045	0.012753138	-0.012888422	-0.04485723	1.2325602	0.0067264494	0.08659375	79.0	2845.1290736198425
83	0.76585495	0.21659446	1.0657231	0.7039301	1.5389212	-0.5222138	13.640035	0.83294904	0.29368234	1.5660145	-1.0716519	2688000	2.9475894e-05	0.14303061	0.012603793	-0.013533442	-0.053704247	1.2123995	0.00825331	0.095656246	79.0	2880.1946375370026
84	0.73147434	0.22825778	1.0117949	0.7309481	1.5346704	-0.6814915	13.8540945	0.8067758	0.3261873	1.6250205	-0.7645393	2720000	2.131518e-05	0.16088027	0.013127226	-0.012741452	-0.06288846	1.2609658	0.006256204	0.084874995	79.0	2915.3910059928894
85	0.72879744	0.26266208	0.9912899	0.7486045	1.5307894	-0.665522	13.167496	0.8068362	0.30548602	1.5979306	-0.7643209	2752000	0.0001652533	0.14299324	0.012432506	-0.012262868	-0.054613587	1.2028161	0.007684316	0.0818125	79.0	2950.3810560703278
86	0.75177836	0.23812595	1.0444378	0.7136888	1.570522	-0.5382037	13.366386	0.8277365	0.30677074	1.5174493	-0.74314815	2784000	-0.00026390806	0.14051001	0.012475232	-0.013197921	-0.054654412	1.2032707	0.008173399	0.092125	79.0	2985.6447422504425
87	0.75836724	0.21113542	1.0590934	0.7066681	1.5836158	-0.7396575	13.466949	0.8410534	0.27492264	1.4707566	-0.5945419	2816000	-4.4330955e-07	0.14153405	0.012368675	-0.01362466	-0.055350956	1.1912876	0.008545204	0.08903125	79.0	3020.5575234889984
88	0.785745	0.1858582	1.0959835	0.680819	1.5313764	-0.69901913	14.04292	0.83786577	0.3003471	1.5324317	-0.50954795	2848000	7.3963776e-05	0.12026917	0.0125938635	-0.012983811	-0.043132044	1.210181	0.007360433	0.0873125	79.0	3055.7138164043427
89	0.81240785	0.17669412	1.1410086	0.6525888	1.5272655	-0.4826048	13.759948	0.8557042	0.28231475	1.4554712	-1.1461645	2880000	7.330929e-05	0.12180889	0.012059473	-0.012481015	-0.05158721	1.1668248	0.0072004166	0.08328125	79.0	3090.8962857723236
90	0.7611533	0.21969551	1.059505	0.71054167	1.5300258	-0.7933905	13.473684	0.8456823	0.29030892	1.5126603	-0.5721018	2912000	6.0591847e-06	0.12126431	0.012161039	-0.012454453	-0.043858163	1.1699551	0.0073996866	0.08915625	79.0	3126.192875623703
91	0.71038985	0.27109113	0.9798165	0.7503941	1.5322655	-0.7831498	13.082373	0.8179891	0.32605672	1.5277287	-0.79090756	2944000	-0.00012524799	0.16092807	0.012122202	-0.013047548	-0.069824725	1.1662284	0.0075224554	0.089	79.0	3161.378966331482
92	0.7476365	0.24184428	1.0251693	0.72821385	1.5409636	-0.8537743	13.569658	0.8234606	0.32348248	1.4898287	-0.71476775	2976000	3.250409e-05	0.14377823	0.012013268	-0.012940987	-0.0513967	1.1546844	0.008868923	0.0933125	79.0	3196.6105873584747
93	0.7759316	0.2050773	1.0898155	0.69163185	1.5975703	-0.4993166	13.458968	0.8461906	0.30555245	1.8514316	-0.5291207	3008000	-0.00010113185	0.14112806	0.011652635	-0.011345087	-0.0513059	1.1198683	0.006375024	0.07628125	79.0	3231.6500873565674
94	0.7663655	0.2096135	1.0700356	0.69909817	1.6031593	-0.42697594	13.455161	0.85917544	0.2707086	1.5966414	-0.40256447	3040000	9.438768e-05	0.13296634	0.011764813	-0.013501375	-0.05014112	1.1292868	0.008155635	0.09828125	79.0	3266.6668860912323
95	0.7958803	0.18148516	1.1164055	0.6729042	1.5341569	-0.9116562	13.78993	0.88254875	0.27029735	1.5535748	-0.56900424	3072000	-3.7612393e-05	0.13699654	0.011879757	-0.012820394	-0.0575277	1.1423194	0.007233273	0.08871875	79.0	3301.71315073967
96	0.79620576	0.18309756	1.1237267	0.665179	1.5229005	-0.43306398	13.653945	0.87852484	0.27157235	1.4768293	-0.63569045	3104000	-1.5793834e-05	0.113462105	0.011458097	-0.012409812	-0.04459894	1.1009245	0.0075749354	0.087875	79.0	3336.5682606697083
97	0.7443448	0.23214565	1.0431347	0.7148064	1.5341569	-0.49017668	13.18386	0.84673476	0.31786367	1.5440294	-0.80514634	3136000	0.00019097095	0.1302079	0.011537582	-0.013530485	-0.052296326	1.1066468	0.010448944	0.101375	79.0	3371.662053346634
98	0.75425696	0.23233746	1.0439757	0.72001845	1.5325254	-0.57683325	13.273451	0.8132259	0.3525162	1.5005018	-1.2730666	3168000	-6.1688945e-05	0.1214214	0.011324512	-0.011955665	-0.051794473	1.0883213	0.006961001	0.08337501	79.0	3406.718044281006
