Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossDist	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
35	0.544801	0.3489545	0.9862169	0.8684817	1.7697134	-0.2671166	15.967611	0.70487	0.27787378	1.3737698	-0.3040356	1152000	-0.00012265146	0.19424039	0.021674026	-0.011942283	-0.049573183	2.1438768	0.0081035495	0.096687496	79.0	1407.4217998981476
36	0.4816046	0.39041632	0.8898513	0.8646612	1.7698494	-0.32872674	15.984848	0.6947695	0.31252798	1.6897798	-0.38723135	1184000	0.00015187263	0.22002089	0.021698788	-0.013344141	-0.06303195	2.1454582	0.008507457	0.1085625	79.0	1448.7675187587738
37	0.6037941	0.2983105	1.0933694	0.84274733	1.7698287	-0.40123582	16.22086	0.6483492	0.3134547	1.4687722	-0.63989866	1216000	8.501625e-05	0.20841268	0.0211727	-0.012393268	-0.06720987	2.091738	0.008129396	0.09340625	79.0	1489.01238656044
38	0.590956	0.31412652	1.0830064	0.83338106	1.7699969	-0.3120718	16.573437	0.68577725	0.2906633	1.3590196	-0.28503788	1248000	-0.00014713965	0.2105363	0.021188386	-0.01225494	-0.06460639	2.094159	0.009312337	0.1016875	79.0	1531.9536616802216
39	0.6187353	0.28513712	1.1270404	0.8285099	1.7699357	-0.47487727	16.311728	0.72908705	0.28300816	1.5044605	-0.41503704	1280000	-5.092984e-05	0.20111316	0.020783972	-0.013400285	-0.056290507	2.0531802	0.007913724	0.107	79.0	1572.5291714668274
40	0.66528946	0.25366637	1.1889247	0.8175663	1.7699969	-0.29029763	16.008585	0.73202246	0.2893706	1.4375007	-0.40054742	1312000	4.6860427e-05	0.19998136	0.020454854	-0.0127069745	-0.0679503	2.0185652	0.00871058	0.094875	79.0	1613.1935694217682
41	0.61746484	0.28331268	1.1274662	0.82551664	1.7699357	-0.2828801	15.938632	0.81156504	0.2581041	1.4174658	-0.20347996	1344000	-6.361306e-05	0.19743252	0.020205524	-0.012018906	-0.058568306	1.9924862	0.00997054	0.10875	79.0	1654.8344476222992
42	0.60022795	0.3066498	1.0848492	0.84671247	1.769834	-0.27563652	15.266346	0.7502412	0.28816026	1.6241357	-0.34508646	1376000	-0.00015972182	0.20331761	0.019926418	-0.013176216	-0.054523308	1.9642887	0.008236817	0.10646875	79.0	1695.3379034996033
43	0.5959492	0.34424043	1.0519568	0.871643	1.7698125	-0.34972367	14.761639	0.78587854	0.2899425	1.4032167	-0.43828195	1408000	-0.00010162685	0.1870222	0.019873595	-0.012384685	-0.046067767	1.9601793	0.008355746	0.0945625	79.0	1737.2523267269135
44	0.6078154	0.33885038	1.0714023	0.8651553	1.7699978	-0.36924583	14.608656	0.7932663	0.30397096	1.6304325	-0.5983311	1440000	-5.272776e-05	0.20614654	0.019521298	-0.013169326	-0.05962704	1.9257102	0.008850069	0.106625	79.0	1776.7127106189728
45	0.6965113	0.2523849	1.224535	0.8200249	1.7698833	-0.36617732	15.017619	0.78649867	0.30027366	1.4956644	-0.36061025	1472000	0.00024395436	0.19198611	0.019132894	-0.01338863	-0.066036634	1.8845841	0.0083280355	0.11215626	79.0	1819.3204717636108
46	0.64824176	0.28205723	1.1602304	0.8234255	1.7698125	-0.3561009	15.316248	0.848147	0.26145643	1.5804243	-0.19459558	1504000	0.00019005686	0.19067371	0.019004373	-0.013517769	-0.043970693	1.8741202	0.010030861	0.112531245	79.0	1860.1198542118073
47	0.66861993	0.2636745	1.1818	0.83160865	1.7698201	-0.27193058	15.160783	0.7971075	0.27021965	1.457965	-0.40029758	1536000	-6.181374e-05	0.17924604	0.01910099	-0.013703756	-0.042594522	1.8841411	0.008594156	0.09884375	79.0	1901.1914160251617
48	0.6919611	0.24318218	1.2242404	0.81454206	1.769986	-0.30237532	15.080798	0.8384385	0.2796326	1.5700126	-0.38586068	1568000	0.00019406807	0.17946719	0.018799316	-0.013021467	-0.052439343	1.8512077	0.0074862405	0.10521875	79.0	1942.4356007575989
49	0.62272954	0.29812506	1.1132892	0.8467755	1.7699543	-0.3041929	14.866355	0.7909337	0.30705553	1.4726107	-0.513919	1600000	0.00010648556	0.2016668	0.0186647	-0.012771895	-0.06351372	1.8344945	0.007020496	0.102749996	79.0	1983.169703245163
50	0.6415208	0.30249834	1.1329277	0.84659916	1.7699969	-0.3852336	14.5949545	0.81968313	0.31734377	1.5766652	-0.3600593	1632000	6.810902e-05	0.20188197	0.018268991	-0.012038478	-0.06527055	1.7983943	0.008172792	0.106125	79.0	2025.0203075408936
51	0.59982884	0.36440545	1.0365516	0.8858308	1.7699543	-0.2835797	13.245417	0.8047746	0.32592893	1.4557192	-0.5719761	1664000	-0.00026692636	0.21814033	0.018015523	-0.012897115	-0.06580987	1.7692404	0.007708613	0.104718745	79.0	2066.00758433342
52	0.6796131	0.25755462	1.2038499	0.8190006	1.7697386	-0.3296112	14.7918215	0.8267854	0.3090021	1.5166845	-0.4974928	1696000	1.8248335e-05	0.18680799	0.017884523	-0.012180918	-0.061353378	1.7543888	0.007155976	0.09425	79.0	2102.467390060425
53	0.6754189	0.27879757	1.1939381	0.81931067	1.7699597	-0.407416	14.503194	0.80941343	0.2902046	1.6360465	-0.29511893	1728000	2.5263987e-05	0.21222913	0.017653681	-0.01418311	-0.069881305	1.7344483	0.009219661	0.1011875	79.0	2137.7468271255493
54	0.7232394	0.2330806	1.2792188	0.78454727	1.7697386	-0.3046507	15.012334	0.850814	0.26389575	1.403023	-0.36167982	1760000	-3.8277358e-05	0.16699395	0.017438963	-0.012582196	-0.051656142	1.7143065	0.007974645	0.09540625	79.0	2173.0336775779724
55	0.72858405	0.2186384	1.2883873	0.77944416	1.7697809	-0.28563157	14.732807	0.86988306	0.29966784	1.513784	-0.42576	1792000	-6.116927e-05	0.1889134	0.016941484	-0.011923328	-0.07231414	1.6627803	0.007982558	0.097875	79.0	2208.2271704673767
56	0.673687	0.27151942	1.1889827	0.8286762	1.7699543	-0.3472417	14.516911	0.87803197	0.25459915	1.3911271	-0.60745364	1824000	-0.000152071	0.2007068	0.01697195	-0.012415046	-0.07796079	1.6593581	0.0076586474	0.094875	79.0	2243.634379386902
57	0.6807604	0.2738514	1.1957861	0.82761675	1.769986	-0.3044564	14.176601	0.86774755	0.29221368	1.5935787	-0.60596377	1856000	-8.6581334e-05	0.20864064	0.016712055	-0.0128055345	-0.08498767	1.6373131	0.006459432	0.1010625	79.0	2279.0427374839783
58	0.62548435	0.32205454	1.106641	0.8542651	1.7699969	-0.29607597	14.2307005	0.8500948	0.328549	1.4488791	-0.5908241	1888000	-1.136912e-06	0.20523068	0.016798116	-0.012646509	-0.05758428	1.6486444	0.0065770703	0.09199999	79.0	2314.726409435272
59	0.68452317	0.28172615	1.1843003	0.84809613	1.7699543	-0.30101064	14.035336	0.8272619	0.31640854	1.5373744	-0.5814887	1920000	1.2799166e-05	0.19212064	0.016574318	-0.012887181	-0.06705204	1.6207302	0.007164734	0.0955625	79.0	2350.5231153964996
60	0.7450657	0.21803221	1.3126804	0.7620554	1.7699543	-0.2749457	15.1875	0.8438611	0.30463612	1.6315988	-0.31231552	1952000	8.2068145e-06	0.19407499	0.016457539	-0.013140362	-0.080208	1.6133785	0.008188946	0.101500005	79.0	2385.925951719284
61	0.7418561	0.22254908	1.3054324	0.77715904	1.7698964	-0.2791009	14.781134	0.9135569	0.2457101	1.4941711	-0.45233044	1984000	1.6630162e-05	0.15953532	0.016424147	-0.014010037	-0.047766015	1.6030571	0.008703815	0.0998125	79.0	2421.2997448444366
62	0.7182563	0.25305036	1.2482216	0.81436074	1.7698593	-0.32142127	14.106572	0.90025324	0.27715173	1.4745286	-0.4894395	2016000	-0.00011190958	0.1733125	0.016334292	-0.012329601	-0.053792592	1.5983002	0.0067563048	0.096468754	79.0	2456.3241245746613
63	0.6948469	0.2513714	1.2320539	0.8033475	1.7699399	-0.2897994	14.680093	0.8964229	0.25571877	1.414608	-0.31871915	2048000	-7.968582e-05	0.18265665	0.016239258	-0.012464181	-0.0684596	1.5864687	0.008169686	0.10196875	79.0	2491.934803724289
64	0.73337317	0.23314956	1.2826174	0.7892913	1.7697961	-0.35427344	14.496778	0.8670439	0.30016208	1.6762546	-0.5290499	2080000	8.200668e-05	0.19115248	0.016113512	-0.012272027	-0.07830381	1.5723493	0.0071112816	0.09459375	79.0	2527.3030397892
65	0.676471	0.28244293	1.188026	0.8326102	1.769986	-0.33417478	14.165625	0.8893352	0.3085722	1.6690857	-0.50745845	2112000	-8.3687715e-05	0.17304456	0.016100902	-0.013265262	-0.05252025	1.5702301	0.0074848887	0.095	79.0	2562.5333981513977
66	0.7105138	0.27890763	1.2164048	0.8459131	1.7699969	-0.39314026	13.750434	0.87291074	0.29467687	1.5324935	-0.52345246	2144000	6.536115e-05	0.16912922	0.015659254	-0.012340654	-0.066399574	1.5284176	0.0056692082	0.08796875	79.0	2598.158658504486
67	0.7402931	0.23183528	1.2883296	0.7931406	1.7699969	-0.31546623	14.598066	0.90620315	0.29791296	1.7697538	-0.48909837	2176000	0.00031797215	0.17487396	0.016026607	-0.013258358	-0.060038064	1.5618613	0.007564749	0.10578125	79.0	2633.6461250782013
68	0.76636726	0.20175883	1.3455659	0.747972	1.7698593	-0.36353135	14.7783985	0.8927543	0.25648946	1.599871	-0.6176239	2208000	-6.343424e-05	0.16280171	0.0155512225	-0.014151162	-0.055616073	1.5169789	0.007836379	0.10140625	79.0	2668.851360797882
69	0.7330297	0.24607915	1.2689244	0.8053896	1.7699543	-0.33626604	13.859457	0.9239356	0.25900742	1.5751994	-0.51836705	2240000	-5.7113357e-05	0.16929111	0.015393231	-0.012202495	-0.056775868	1.5038514	0.007469162	0.098531246	79.0	2704.1033806800842
70	0.73546743	0.22664633	1.2798797	0.7989557	1.769986	-0.2954221	14.19758	0.91278696	0.28103328	1.5760005	-0.5073232	2272000	0.00020341808	0.16095524	0.015216339	-0.011350008	-0.06213928	1.4840572	0.007992683	0.09721875	79.0	2739.296868085861
71	0.724971	0.22734715	1.2803906	0.78589463	1.769986	-0.29448318	14.465391	0.91771376	0.30477196	1.6822844	-0.43213972	2304000	8.0066966e-05	0.17862514	0.015393436	-0.013532231	-0.07467002	1.4986312	0.007942712	0.09825	79.0	2780.2168917655945
72	0.7090903	0.25684386	1.2387247	0.81780815	1.7699543	-0.44884938	14.065275	0.87631154	0.33470762	1.7195349	-0.643924	2336000	8.727983e-05	0.16810912	0.01516051	-0.01284443	-0.05839754	1.4737735	0.007226006	0.100125	79.0	2821.407369375229
73	0.71989834	0.26281646	1.2319114	0.83643806	1.769986	-0.37743455	13.576199	0.9007416	0.30600396	1.5827162	-0.55257004	2368000	0.00012398511	0.17225316	0.014814957	-0.014030279	-0.07100685	1.4423485	0.0067915055	0.098375	79.0	2862.258686542511
74	0.75452125	0.20250353	1.3247119	0.76181	1.7699543	-0.34171054	14.572151	0.92924327	0.31190404	1.8406178	-0.9902674	2400000	-0.00029027928	0.17086698	0.015084226	-0.012737205	-0.060461245	1.4689555	0.010772817	0.11246875	79.0	2900.8052730560303
75	0.80532706	0.16610947	1.4108554	0.7088342	1.769986	-0.33566195	15.006617	0.92334604	0.26195106	1.5201477	-0.39802274	2432000	0.00030126795	0.14496726	0.014973294	-0.013330415	-0.05833149	1.4594797	0.008358137	0.091375	79.0	2940.5826613903046
76	0.76018643	0.22199796	1.3217963	0.77572346	1.7699969	-0.37917835	14.014159	0.9754106	0.25430423	1.5315083	-0.467915	2464000	0.000192184	0.14796142	0.014821999	-0.012792116	-0.048381396	1.4445727	0.008829385	0.09721875	79.0	3049.1862807273865
77	0.7708181	0.19013876	1.3469944	0.7559431	1.76977	-0.29793897	14.749537	0.92913526	0.27924585	1.5549438	-0.39620814	2496000	0.0002121143	0.13896707	0.014908575	-0.012225233	-0.047720283	1.4508337	0.008354291	0.09871875	79.0	3130.01362156868
78	0.72671837	0.21547519	1.2783711	0.7900972	1.7699597	-0.40040413	14.498169	0.90634775	0.30828127	1.5394301	-0.43838948	2528000	-0.00010368088	0.16537017	0.014964621	-0.011580471	-0.06222484	1.452445	0.006328477	0.0861875	79.0	3210.6583712100983
79	0.71945626	0.24856009	1.2493819	0.81735075	1.7699969	-0.39005587	13.909249	0.8791724	0.33516607	1.7304267	-0.5185818	2560000	-9.0800226e-05	0.15863174	0.014622538	-0.011977926	-0.060236424	1.4221004	0.005528357	0.08940625	79.0	3290.3663198947906
80	0.73284894	0.24610195	1.2625268	0.8186651	1.7699019	-0.3893828	13.78125	0.91394556	0.31544754	1.613688	-0.55837923	2592000	1.1321157e-05	0.15608875	0.014279008	-0.012662863	-0.059763215	1.3896409	0.0070740883	0.096875	79.0	3368.9537444114685
81	0.79056674	0.17417824	1.3767507	0.7388636	1.7699019	-0.2979052	14.491788	0.95745116	0.28827882	1.8748103	-0.53799886	2624000	-0.00033081998	0.14718248	0.0145310685	-0.013247402	-0.058358014	1.4069496	0.0073342114	0.094624996	79.0	3423.6944286823273
82	0.7980646	0.17590532	1.3916574	0.7253145	1.769986	-0.4300274	14.531935	0.9539175	0.26637992	1.5501926	-0.72041315	2656000	0.00013699196	0.14244324	0.014422707	-0.012812788	-0.054741234	1.4012761	0.0070847077	0.0925625	79.0	3464.651096343994
83	0.7584742	0.22034088	1.3116274	0.7912511	1.7697961	-0.42495382	13.801215	0.9700807	0.2699906	1.5045592	-0.5627355	2688000	0.00017334055	0.15597638	0.014403243	-0.012001175	-0.057658438	1.3948853	0.007772765	0.09315625	79.0	3504.81116437912
84	0.7597842	0.19443652	1.3372557	0.7531757	1.7699543	-0.43476498	14.462591	0.935851	0.3091419	1.7592627	-0.40783954	2720000	-5.670637e-05	0.1553693	0.014315777	-0.012741056	-0.0675527	1.3872244	0.007000031	0.09146875	79.0	3546.0846304893494
85	0.7086886	0.24281175	1.2429719	0.8124482	1.769986	-0.29354417	14.205725	0.89807224	0.3486964	1.7280955	-0.899631	2752000	4.2093452e-05	0.16754812	0.014471736	-0.012890028	-0.075641334	1.3986871	0.0076771555	0.098562494	79.0	3586.8453080654144
86	0.744558	0.21590763	1.3033297	0.780343	1.7699357	-0.28257355	14.182021	0.88438636	0.36280945	1.776825	-0.83933043	2784000	-0.00030573318	0.17886579	0.0141081335	-0.013198677	-0.08108701	1.3679142	0.0076115318	0.097875	79.0	3627.8286411762238
87	0.7272993	0.24676707	1.2541443	0.82140326	1.769986	-0.35317528	13.640223	0.9109305	0.3234247	1.6260794	-0.930141	2816000	-0.00015377998	0.14646342	0.0139524285	-0.01292433	-0.056775577	1.3460624	0.008581724	0.09771875	79.0	3668.436539888382
88	0.79040617	0.1724867	1.389243	0.7171523	1.7699543	-0.34683955	14.674256	0.9355795	0.29965544	1.8882333	-0.49165964	2848000	0.0002689925	0.16295591	0.014089482	-0.013443984	-0.07006327	1.3596681	0.008548582	0.10103125	79.0	3709.2254502773285
89	0.80107486	0.18448344	1.3890228	0.7343761	1.769986	-0.39015394	14.074468	0.97028273	0.24571282	1.5887285	-0.43254253	2880000	-0.0004690541	0.13389963	0.013590265	-0.013183944	-0.046316396	1.3155973	0.008044426	0.09253125	79.0	3746.9614174365997
90	0.77454937	0.19303171	1.3523686	0.75487983	1.7699357	-0.3574604	14.137212	0.972646	0.2903772	1.8022871	-0.4396443	2912000	4.948629e-05	0.13486934	0.013651582	-0.013516369	-0.04581707	1.3211379	0.007890726	0.0978125	79.0	3785.371371984482
91	0.7775667	0.18474731	1.3581227	0.7508078	1.7699543	-0.33855233	14.135472	0.94659907	0.30342284	1.6491576	-0.5257199	2944000	-1.3038516e-07	0.13056499	0.013455914	-0.01276432	-0.052479073	1.3018397	0.00669802	0.0956875	79.0	3823.3319668769836
92	0.733531	0.22944075	1.2753974	0.8029986	1.7697017	-0.33124098	13.8525305	0.9515698	0.30367276	1.7514971	-0.46011877	2976000	-3.3308752e-05	0.1625183	0.013570105	-0.012622606	-0.077398315	1.3127024	0.00788376	0.10115625	79.0	3865.4589138031006
93	0.7559364	0.20797697	1.3232538	0.7702814	1.7699543	-0.39753366	14.161765	0.92610633	0.33353192	1.6932918	-0.7725892	3008000	-6.9012865e-05	0.13884181	0.013353571	-0.01170873	-0.052382953	1.2907091	0.0070595522	0.085250005	79.0	3906.532124519348
94	0.76235807	0.21798538	1.3170317	0.78767556	1.7698092	-0.38362718	13.998679	0.9347108	0.31858262	1.7529099	-0.8282938	3040000	-0.00011490146	0.1394102	0.01332011	-0.012643982	-0.049204707	1.2826304	0.0068353578	0.092656255	79.0	3946.799571752548
95	0.7969154	0.14659509	1.3893758	0.7302864	1.7699969	-0.4008	14.807944	0.9316847	0.31080547	1.854636	-0.48861083	3072000	-5.2893534e-05	0.15781137	0.013671418	-0.01334242	-0.08070431	1.3136773	0.009705152	0.0948125	79.0	3987.9812335968018
96	0.8210356	0.15854764	1.4296001	0.7000549	1.769986	-0.392462	14.53702	0.9606473	0.30642608	1.7633634	-0.75116783	3104000	-0.00012285635	0.12677097	0.013387734	-0.01232248	-0.05156245	1.2951391	0.0074871904	0.08575	79.0	4029.6305227279663
97	0.7918863	0.18638398	1.378058	0.73987067	1.7699357	-0.33721158	14.179856	0.9857144	0.28813943	1.6508998	-0.6758121	3136000	4.7555193e-05	0.1318576	0.013234904	-0.013307006	-0.04561855	1.2776091	0.008361576	0.095750004	79.0	4070.964330434799
98	0.8098147	0.1550887	1.4075723	0.71753836	1.7699543	-0.31846613	14.415146	0.9541583	0.30049044	1.6844836	-0.50875413	3168000	0.0001759571	0.11386522	0.013185026	-0.013219679	-0.046503276	1.2730079	0.008391265	0.09990625	79.0	4111.692021369934
99	0.7439235	0.21505828	1.2973673	0.78879964	1.769986	-0.33339033	14.069469	0.9365576	0.32780573	1.7725661	-0.6166337	3200000	-0.00013415981	0.14909157	0.013285073	-0.012874518	-0.0679116	1.2777549	0.007697414	0.1009375	79.0	4153.01189661026
