Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossDist	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
93	0.7818087	0.18417063	1.0867181	0.67857337	1.5225297	-0.47077286	14.645757	0.7926831	0.339402	1.444936	-0.80173624	3008000	-3.6502257e-05	0.12231785	0.013674822	-0.012473945	-0.04237865	1.3209853	0.007293534	0.08275	79.0	2692.884757041931
94	0.7612554	0.20718877	1.0507404	0.7048969	1.5325868	-0.46177506	14.232558	0.83199364	0.29321206	1.5310891	-0.63756245	3040000	-8.486677e-06	0.13820179	0.013638314	-0.012894886	-0.04661917	1.3177545	0.008373523	0.090625	79.0	2722.211889028549
95	0.78914416	0.1773489	1.098926	0.67293316	1.5335617	-0.64125437	14.56204	0.8452737	0.29139158	1.6208444	-0.6335989	3072000	-0.00019981526	0.13367441	0.01355277	-0.011880029	-0.051354975	1.3099233	0.007555614	0.08646875	79.0	2751.7674593925476
96	0.7473109	0.21238707	1.0368333	0.7120984	1.5279512	-0.6303162	14.471766	0.81377214	0.32028398	1.5270776	-1.4141047	3104000	-6.3094776e-05	0.14203891	0.013579506	-0.013404317	-0.04566991	1.3148669	0.008414555	0.08715625	79.0	2781.2907359600067
97	0.7370305	0.22361356	1.0084704	0.73462135	1.531173	-0.7100598	14.127669	0.77144057	0.34489334	1.5774609	-0.97388256	3136000	4.1287392e-05	0.13157688	0.013617845	-0.0127890445	-0.045023493	1.3180065	0.0067774397	0.09146875	79.0	2810.654403448105
98	0.70648485	0.24359801	0.9720479	0.7410281	1.5346831	-0.5492481	13.962654	0.77212	0.33670795	1.4859545	-0.7062044	3168000	-8.269027e-05	0.14220795	0.013787101	-0.011476528	-0.05546736	1.3314966	0.006337935	0.08365625	79.0	2840.0179970264435
99	0.7002859	0.25049198	0.96019775	0.74608266	1.5347332	-0.42821124	13.90445	0.7566178	0.35854787	1.5818137	-0.74436146	3200000	9.664893e-05	0.14085063	0.013522228	-0.013360155	-0.048338883	1.3062935	0.0069694156	0.0818125	79.0	2869.339406967163
100	0.7631887	0.20453742	1.0580689	0.7063613	1.5600014	-0.7258234	14.070796	0.8013457	0.32822543	1.5187968	-0.9175755	3232000	-5.953759e-05	0.122081995	0.01327561	-0.012920243	-0.042970017	1.2793138	0.00728234	0.090937495	79.0	2898.6181082725525
101	0.7845335	0.19743091	1.0831723	0.6870444	1.5477234	-0.5752125	14.099911	0.841225	0.28468058	1.583053	-0.8324899	3264000	4.380569e-05	0.11340304	0.013310175	-0.013058209	-0.039108343	1.2819746	0.008121118	0.08084375	79.0	2927.952520132065
102	0.76756847	0.1958206	1.075207	0.68171126	1.5508778	-0.5108317	14.331227	0.8425083	0.29838502	1.6248136	-0.79738444	3296000	-1.9628555e-05	0.13273755	0.013184543	-0.012686368	-0.042877354	1.2694663	0.0086311605	0.09221876	79.0	2957.266457557678
103	0.8026483	0.16410993	1.1249578	0.6562082	1.5360398	-0.5853619	14.515967	0.8151037	0.3050425	1.6234976	-0.9217082	3328000	9.3173236e-05	0.121493936	0.013075644	-0.012939511	-0.046799574	1.2585937	0.007148918	0.08975	79.0	2986.671191930771
104	0.74307793	0.2295974	1.0214195	0.7368598	1.5425577	-0.5492732	13.564846	0.8430289	0.29577255	1.8108733	-0.8131476	3360000	0.00023399107	0.1349671	0.012977026	-0.013010612	-0.05470065	1.252246	0.007043719	0.08390625	79.0	3016.1344254016876
105	0.6965487	0.26397255	0.954653	0.75915635	1.5502862	-0.82384306	13.442243	0.78711313	0.33937463	1.4669204	-0.6013715	3392000	4.590489e-05	0.1383945	0.013025854	-0.011953885	-0.05690653	1.2518977	0.007247215	0.07953125	79.0	3045.6587986946106
106	0.7001308	0.25969627	0.9613271	0.7441054	1.5507946	-0.41796374	13.70819	0.7771809	0.36648998	1.5344793	-0.762244	3424000	3.2939017e-05	0.16459891	0.012801677	-0.014801814	-0.06740274	1.2350432	0.008279182	0.09790625	79.0	3075.2448773384094
107	0.7575693	0.20767008	1.0479977	0.7027038	1.5377485	-0.4610251	14.272033	0.7921826	0.33928353	1.6222223	-0.8663325	3456000	4.0031504e-05	0.14338022	0.012720834	-0.013789917	-0.06057083	1.2193656	0.008874027	0.092156254	79.0	3104.601595401764
108	0.7681851	0.21073793	1.0648226	0.69883984	1.5457274	-0.47190657	13.775996	0.82061523	0.28249595	1.85786	-0.7103411	3488000	-6.744638e-05	0.13448083	0.012697747	-0.012430012	-0.05155956	1.2193666	0.008330309	0.08740625	79.0	3134.016758441925
109	0.8048651	0.16606888	1.1268729	0.6545492	1.5348593	-0.5902034	14.285907	0.87131405	0.28371534	1.6720695	-0.51028824	3520000	4.5069028e-05	0.11482268	0.0125013385	-0.0130899735	-0.042932846	1.2000666	0.0064061927	0.08384375	79.0	3163.4741055965424
110	0.77348936	0.18447262	1.0817893	0.6886074	1.534748	-0.69746226	14.27693	0.8087776	0.319254	1.5923889	-0.6479138	3552000	-1.2009405e-05	0.13139719	0.012499575	-0.012926141	-0.04254845	1.1968472	0.0076225298	0.08971875	79.0	3192.8515734672546
111	0.7434316	0.21395074	1.0306891	0.72873026	1.5419042	-0.72764724	14.083186	0.81762654	0.33298418	1.8098117	-0.6118475	3584000	9.786338e-06	0.13509247	0.012409426	-0.013846568	-0.058245257	1.1924865	0.008314808	0.09896875	79.0	3222.2908198833466
112	0.70529	0.2517969	0.9767583	0.74034464	1.5369042	-0.7525795	13.60506	0.7785592	0.35277456	1.4597659	-0.9868167	3616000	-1.5005469e-05	0.13803034	0.012399992	-0.013985203	-0.056593347	1.1879898	0.008026079	0.09275	79.0	3251.638340950012
113	0.7295877	0.22524741	1.0113398	0.72286797	1.5369619	-0.45582587	14.007067	0.79659927	0.3423264	1.5376488	-0.8331108	3648000	-0.00011917204	0.13965365	0.012382411	-0.013610747	-0.06405784	1.1875345	0.008049654	0.084125	79.0	3280.9874517917633
114	0.76836723	0.19493033	1.0732363	0.6852104	1.5307345	-0.54009885	14.446008	0.80524546	0.33742136	1.5140251	-0.7465386	3680000	-5.9266575e-05	0.14175533	0.012281663	-0.014408962	-0.068160616	1.1695242	0.009241393	0.1046875	79.0	3310.3994908332825
115	0.7889466	0.1817517	1.1007584	0.6749925	1.5377682	-0.54698163	14.211986	0.8350294	0.30278945	1.6592523	-0.7392689	3712000	-0.00015589409	0.12390907	0.01234842	-0.012956914	-0.052571215	1.1813223	0.00733991	0.0898125	79.0	3339.716003894806
116	0.7972528	0.16815329	1.1169269	0.66089183	1.5388042	-0.48739728	14.377496	0.8608681	0.30681688	1.5209786	-0.5348602	3744000	-0.00015201326	0.10755029	0.012206719	-0.012711191	-0.03890316	1.1708276	0.006912807	0.088	79.0	3369.1577701568604
117	0.7762927	0.19093825	1.0830935	0.6959963	1.5327712	-0.6564959	14.2	0.8466057	0.30021408	1.5134056	-0.60171854	3776000	1.192186e-05	0.13122106	0.0121171335	-0.011559824	-0.053053156	1.1560645	0.0071845143	0.08321875	79.0	3398.562921524048
118	0.7654414	0.20571749	1.0595859	0.71152514	1.541529	-0.68012834	14.136767	0.80356485	0.33298883	1.7858938	-0.85977125	3808000	-0.00010824669	0.13894214	0.012072446	-0.014528546	-0.06349774	1.1559114	0.00961988	0.0958125	79.0	3427.985711812973
119	0.7386335	0.22581422	1.0234616	0.72213113	1.5411215	-0.56135046	13.853147	0.7916981	0.33959964	1.4515098	-0.94116527	3840000	-0.00011359528	0.13499282	0.012352902	-0.012732891	-0.060108516	1.1763031	0.0071481448	0.087093756	79.0	3457.3422849178314
120	0.7404253	0.23506816	1.0191222	0.7230347	1.5476218	-0.59174246	13.840592	0.8084375	0.34283757	1.5692925	-0.84762216	3872000	-6.365776e-05	0.12245193	0.012059912	-0.012980101	-0.052860927	1.1552565	0.007344139	0.089	79.0	3486.9160783290863
121	0.78949	0.18161765	1.0990136	0.6858691	1.586032	-0.6241185	14.320848	0.8253947	0.35442954	1.651093	-0.792279	3904000	-8.672476e-06	0.12381	0.01205593	-0.0138389785	-0.057152953	1.1504033	0.008595163	0.09434375	79.0	3516.2442915439606
122	0.8117953	0.16847959	1.1350404	0.6482378	1.5373096	-0.44744253	14.105427	0.8695346	0.2824609	1.7706504	-0.7804949	3936000	-8.999184e-05	0.10485163	0.011896042	-0.013397945	-0.041288484	1.1360233	0.008450183	0.0941875	79.0	3545.646111011505
123	0.81339395	0.16086031	1.1390791	0.65540063	1.5389035	-0.9588581	14.34358	0.9007079	0.2713056	1.628822	-0.4187122	3968000	-2.4214387e-07	0.10606948	0.011978274	-0.01351829	-0.04174068	1.141296	0.007315456	0.089718744	79.0	3574.9656794071198
124	0.81502044	0.15530372	1.1470947	0.6432709	1.5339035	-0.68237835	14.492674	0.8452564	0.3176107	1.716518	-0.812615	4000000	0.00019347668	0.11829623	0.011734018	-0.012348825	-0.04651708	1.1163249	0.007088105	0.08034375	79.0	3604.3908298015594
125	0.7742543	0.20391586	1.0792686	0.6946757	1.5390741	-0.6090558	13.946743	0.86751765	0.28941852	1.4951336	-0.44320408	4032000	-4.0038954e-05	0.12980342	0.011556715	-0.012164403	-0.04967827	1.104027	0.0063932855	0.08175	79.0	3633.803345680237
126	0.7609732	0.20670158	1.0643008	0.6928118	1.5476857	-0.58500385	14.0362835	0.82651305	0.31351146	1.4778554	-0.8299559	4064000	-0.0002469048	0.12312336	0.01166373	-0.011856284	-0.051572725	1.1068647	0.005543979	0.083812505	79.0	3663.196406841278
127	0.74605215	0.21724752	1.0345864	0.71872866	1.5689551	-0.7090588	13.855652	0.83132535	0.3225842	1.6361585	-0.5313092	4096000	4.1909516e-08	0.14274986	0.011679141	-0.014108365	-0.07361776	1.1142458	0.008907242	0.088875	79.0	3692.7416501045227
128	0.81407857	0.15432087	1.1403332	0.654949	1.567669	-0.66830856	14.516423	0.8405609	0.35706282	1.6488442	-0.8563174	4128000	-5.99646e-05	0.11536397	0.011699349	-0.013156058	-0.06378442	1.1065278	0.008548542	0.087125	79.0	3722.036913394928
129	0.8018899	0.17852241	1.1181061	0.6595562	1.547132	-0.6687831	14.10524	0.87108034	0.29780138	1.6094546	-0.7320451	4160000	-2.5753397e-05	0.11294451	0.011544682	-0.013267636	-0.04700414	1.0941104	0.0071032196	0.08271875	79.0	3751.426339864731
130	0.8088454	0.15640838	1.140316	0.6536573	1.5414214	-0.6169407	14.202317	0.8711947	0.28055042	1.5796703	-0.5244693	4192000	-0.00015358021	0.12221732	0.0116647165	-0.0134368185	-0.05784139	1.1092696	0.006871498	0.08825	79.0	3780.7447288036346
131	0.807152	0.17110422	1.1320825	0.64712524	1.5393064	-0.60747564	14.207961	0.85353345	0.3157053	1.6380019	-0.7332941	4224000	-0.00020361785	0.120934896	0.011584396	-0.013236913	-0.053716265	1.0982853	0.0064265383	0.09559375	79.0	3810.1342327594757
132	0.7663678	0.21473822	1.0670513	0.713238	1.5387346	-0.8636636	13.4517765	0.8872188	0.2677653	1.6080946	-0.7692204	4256000	-0.00018335367	0.14691824	0.011368182	-0.015027767	-0.074749865	1.073575	0.011727763	0.09609375	79.0	3839.4863324165344
133	0.75519955	0.21522157	1.0568144	0.7050668	1.5407318	-0.5896935	13.637263	0.8193969	0.35588622	1.6370409	-1.0841234	4288000	1.4062971e-06	0.13510361	0.011564421	-0.012669295	-0.057669144	1.0961607	0.0069962237	0.090625	79.0	3869.133458375931
134	0.75579566	0.22347951	1.0532421	0.7107647	1.5757015	-0.6440752	13.585043	0.82646435	0.33082604	1.6136456	-0.53489023	4320000	2.5229296e-05	0.10747176	0.011351686	-0.013281968	-0.04973506	1.08297	0.007026976	0.086406246	79.0	3898.6130633354187
135	0.7955218	0.16609111	1.1145977	0.664226	1.5340186	-0.6108513	14.549451	0.8592246	0.3385737	1.7719553	-0.64200485	4352000	-1.9075349e-05	0.13512656	0.011709332	-0.013205172	-0.06681816	1.1019545	0.007641418	0.09465625	79.0	3928.0816535949707
136	0.8108506	0.17119785	1.1353056	0.6523139	1.5632747	-0.6046864	14.088366	0.8618071	0.2956704	1.5752951	-0.6772893	4384000	0.000119558536	0.09489091	0.01163835	-0.013260188	-0.041103043	1.0994408	0.008453159	0.096687496	79.0	3957.509558916092
137	0.8016317	0.1711317	1.1194038	0.6701025	1.5438042	-0.66389763	14.145796	0.87696666	0.30140802	1.5146371	-0.72295904	4416000	-0.000102447346	0.11028194	0.011655357	-0.014623943	-0.043117613	1.1051797	0.009914516	0.09675	79.0	3986.8628618717194
138	0.7951475	0.1944997	1.1152602	0.67466724	1.5394543	-0.5068888	13.583048	0.8647824	0.29975253	1.5481327	-0.7091341	4448000	1.3408251e-05	0.11615743	0.011385333	-0.013941609	-0.04754428	1.0825725	0.007572068	0.0999375	79.0	4016.382645368576
139	0.78432167	0.20160705	1.0908371	0.7067631	1.5476596	-0.91548467	13.519625	0.87095666	0.28781718	1.62487	-0.62365675	4480000	-9.39942e-05	0.124406055	0.011408179	-0.012649625	-0.06192232	1.0849338	0.008658574	0.089781255	79.0	4045.9436695575714
140	0.73722935	0.23149668	1.0253745	0.7204746	1.5447179	-0.43289858	13.557167	0.8367427	0.32778963	1.4048251	-1.0985048	4512000	9.254552e-06	0.13707393	0.0116937775	-0.014132015	-0.059901237	1.1058964	0.0068131867	0.0969375	79.0	4075.3801963329315
141	0.77211773	0.207209	1.0805761	0.6897057	1.5337282	-0.4246413	13.609777	0.81944615	0.34435168	1.5435693	-0.72053194	4544000	-0.00017062528	0.09005539	0.011202931	-0.013341084	-0.042803153	1.0682632	0.009023851	0.09825	79.0	4104.699434757233
142	0.8409169	0.15012869	1.1875104	0.62087226	1.558261	-0.77659225	14.036726	0.8649156	0.32760647	1.7010858	-0.73710644	4576000	-8.112937e-05	0.0822238	0.011155855	-0.013287395	-0.039296746	1.0574198	0.0069224834	0.09406251	79.0	4134.291106700897
143	0.81333846	0.17425591	1.1452243	0.648103	1.5546551	-0.8879267	13.861257	0.896963	0.28316435	1.5379275	-0.8967402	4608000	-9.826105e-05	0.09299779	0.011325657	-0.0135155255	-0.035950024	1.0734966	0.0069505973	0.0830625	79.0	4163.563961267471
144	0.8214466	0.14222334	1.1606927	0.63906217	1.5448332	-0.5811683	14.338156	0.8834413	0.30654284	1.4994657	-0.8132981	4640000	6.0963444e-05	0.10033353	0.011341918	-0.0134622995	-0.03896524	1.0750299	0.008086313	0.096875	79.0	4193.090961456299
145	0.8071793	0.18031299	1.1376497	0.65786904	1.5395796	-0.5102073	13.762609	0.8847936	0.27603033	1.4442731	-0.6056644	4672000	-0.00011144485	0.10841849	0.011007659	-0.013061343	-0.046354324	1.037457	0.0070527326	0.08996875	79.0	4222.508308172226
146	0.77630603	0.192368	1.0925932	0.6987807	1.5381272	-0.8338039	13.585751	0.87639374	0.31783968	1.8456334	-0.5219328	4704000	-0.000111136585	0.12492881	0.010848576	-0.013410972	-0.057694986	1.0276436	0.00783827	0.086812496	79.0	4251.921689033508
147	0.7252766	0.23959668	1.0145473	0.7247478	1.5498048	-0.39039612	13.22629	0.82104117	0.33394834	1.5065334	-0.817684	4736000	9.325147e-05	0.14757192	0.011030849	-0.013389595	-0.072663024	1.0406804	0.006710682	0.0884375	79.0	4281.341012239456
148	0.74035764	0.21932864	1.0400921	0.7033651	1.5912737	-0.4517684	13.86431	0.8063894	0.36192995	1.5830832	-1.0985619	4768000	-1.1175871e-05	0.12855993	0.010842236	-0.014859326	-0.056142196	1.0246838	0.008956675	0.09153125	79.0	4310.805028438568
149	0.8385973	0.14892787	1.1871448	0.61941785	1.5749593	-0.4971616	13.919737	0.86403626	0.30443028	1.5299939	-0.8125925	4800000	0.00016892701	0.08533271	0.010554848	-0.013400745	-0.044208124	0.9991907	0.00756846	0.090875	79.0	4340.31817650795
150	0.80690324	0.1843877	1.1359752	0.66012144	1.5431548	-0.52894765	13.592465	0.8859597	0.31391394	1.6644009	-0.9172328	4832000	-0.00016648741	0.11122205	0.010768397	-0.013090433	-0.049548633	1.0172809	0.008989263	0.09846875	79.0	4369.835734605789
151	0.8224158	0.15281868	1.1631002	0.64460343	1.5446551	-0.55314374	13.835801	0.9109685	0.2743665	1.5871322	-0.63766116	4864000	-1.2056436e-05	0.10926884	0.010745669	-0.01304443	-0.052096877	1.0138603	0.008695717	0.08209375	79.0	4399.478902339935
152	0.8080294	0.17109944	1.1440115	0.6517053	1.5369478	-0.6959675	13.757786	0.90020925	0.2671072	1.5756218	-0.6553212	4896000	-0.00012334157	0.11371465	0.010366172	-0.013686193	-0.044172987	0.97645974	0.008200769	0.09140625	79.0	4428.895033597946
153	0.7909842	0.19200265	1.1171291	0.6758236	1.5430272	-0.6926801	13.373103	0.8627976	0.30821523	1.7073427	-0.5922903	4928000	5.7076104e-06	0.106539756	0.010494375	-0.012633493	-0.039886296	0.993054	0.0062287273	0.08425	79.0	4458.3178153038025
154	0.7582057	0.21692576	1.0642147	0.70589274	1.5413344	-0.45506558	13.260888	0.86793983	0.30017337	1.5453981	-0.5071207	4960000	-9.1545284e-05	0.11626339	0.010532143	-0.013412048	-0.044546574	0.9962939	0.0065501174	0.08356249	79.0	4487.6633360385895
155	0.7851334	0.19262108	1.1067978	0.68053484	1.5793393	-1.0657132	13.562286	0.8675412	0.30953494	1.6397268	-0.41991192	4992000	-9.244587e-05	0.10502176	0.0103660375	-0.014057005	-0.04999274	0.9817736	0.009072179	0.0963125	79.0	4517.005534648895
156	0.7900501	0.19248766	1.1058372	0.68469685	1.5444543	-0.45282695	13.607877	0.8808376	0.32331654	1.6502565	-0.8110077	5024000	1.15484e-07	0.11003162	0.010522205	-0.014531353	-0.05122011	0.9936487	0.009245279	0.1000625	79.0	4546.357216835022
157	0.8076961	0.17122376	1.1401602	0.65300405	1.5469022	-0.83948344	13.840035	0.86213076	0.30787012	1.5294964	-0.70035785	5056000	-1.737941e-05	0.117662415	0.010525297	-0.0128167635	-0.055082284	0.9935301	0.006995947	0.0820625	79.0	4575.621749639511
158	0.8355198	0.13913548	1.185186	0.62404734	1.5340801	-0.593802	14.078319	0.8715587	0.28502837	1.40827	-0.92896575	5088000	-9.346753e-05	0.11031383	0.010467694	-0.012766784	-0.049714334	0.9841181	0.0075964434	0.0841875	79.0	4605.014896631241
159	0.8076572	0.18184674	1.1418412	0.6597498	1.5442271	-0.58945894	13.443316	0.8765604	0.28773007	1.7269006	-0.58049756	5120000	8.277409e-05	0.108769864	0.010022583	-0.014295885	-0.05116752	0.9420744	0.009792965	0.09221876	79.0	4634.439864873886
160	0.7910886	0.1818313	1.1254354	0.66780794	1.5434091	-0.6128325	13.427487	0.8697483	0.30448952	1.5683852	-0.8243921	5152000	-6.776955e-05	0.12845287	0.010073428	-0.013307359	-0.05751852	0.9517704	0.008930053	0.080312505	79.0	4663.963947057724
161	0.7520163	0.22232167	1.0492257	0.71113646	1.5365397	-0.47952417	13.543441	0.8675982	0.3096875	1.60974	-0.5415445	5184000	-0.00020902045	0.12669003	0.010426434	-0.013023971	-0.058211	0.97945046	0.0066929013	0.08796875	79.0	4693.544571638107
162	0.80513704	0.1809239	1.1334857	0.66374743	1.5659374	-0.5669446	13.6702585	0.83067364	0.3405486	1.8165592	-0.8569045	5216000	0.00011329539	0.101278804	0.010046302	-0.013674977	-0.04667703	0.94796336	0.007919372	0.0945625	79.0	4723.04363489151
163	0.79835963	0.18573937	1.1235621	0.6685795	1.5530163	-0.43856397	13.627797	0.8910375	0.29536772	1.4933354	-0.8237437	5248000	9.123562e-05	0.09850587	0.010284156	-0.0134566	-0.038861923	0.96687806	0.0077168923	0.088375	79.0	4752.406646728516
164	0.84047693	0.1434664	1.1889435	0.6174583	1.5420535	-0.5220315	13.951499	0.8806207	0.2950775	1.5187037	-0.63771445	5280000	-3.1916425e-06	0.08933161	0.010194091	-0.013036087	-0.037362814	0.9558028	0.006445884	0.086125	79.0	4781.933838844299
165	0.8536761	0.115339234	1.2225702	0.5816575	1.5346811	-0.55669236	14.343128	0.89755845	0.27568775	1.5553745	-0.838746	5312000	7.2008e-05	0.09633388	0.01007865	-0.013453001	-0.040648744	0.9497713	0.008396966	0.084125	79.0	4811.386228561401
166	0.8107898	0.17527021	1.1505979	0.65481853	1.5445555	-0.7128281	13.356239	0.90542215	0.27557638	1.5764081	-0.61836183	5344000	-0.00011749938	0.106313705	0.009771416	-0.01297041	-0.047046915	0.9200823	0.007219379	0.08796875	79.0	4840.809950828552
167	0.7825651	0.18293414	1.1108549	0.6787239	1.5478661	-0.7840934	13.596318	0.8510365	0.34442413	1.5169994	-1.0131996	5376000	3.87216e-05	0.12206362	0.010085832	-0.014187484	-0.055573598	0.94351566	0.008198904	0.089	79.0	4870.209722042084
168	0.74504316	0.23326474	1.0442151	0.7167695	1.5740968	-0.41433805	13.23375	0.84098154	0.33447015	1.69088	-0.88409925	5408000	-0.00015064422	0.11748857	0.009987341	-0.012773768	-0.05031139	0.9422	0.0060797394	0.08706249	79.0	4899.695110797882
169	0.8020259	0.18924125	1.1345447	0.66366357	1.570522	-0.50462484	13.4944725	0.8830575	0.3103792	1.621433	-0.9259578	5440000	3.64827e-05	0.101246625	0.009932848	-0.013830097	-0.0471069	0.9314091	0.008357614	0.0820625	79.0	4929.096917390823
170	0.83989215	0.14773984	1.1915118	0.6081504	1.5648308	-0.47212583	13.93058	0.8791766	0.31263813	1.7452997	-0.7667234	5472000	-3.5372796e-05	0.08911477	0.0098146275	-0.0134449825	-0.034539703	0.9197271	0.0072032604	0.08284375	79.0	4958.485321760178
171	0.8540844	0.12216806	1.2179865	0.5950577	1.5782992	-0.5436305	14.113879	0.90855306	0.2680993	1.5187285	-0.71677345	5504000	-2.537109e-05	0.09381505	0.009852715	-0.013675757	-0.042420927	0.92331666	0.008219385	0.079125	79.0	4987.827723503113
172	0.84647727	0.13925447	1.2137088	0.5968924	1.5324024	-0.5175521	13.7707615	0.9084119	0.27198422	1.478704	-0.90390843	5536000	3.1171367e-05	0.092170715	0.009602744	-0.013150133	-0.038699556	0.9003149	0.008046322	0.086375	79.0	5017.254392147064
173	0.8243446	0.1600265	1.1774195	0.62751734	1.5422976	-0.76511407	13.641136	0.8978444	0.31187144	1.8390545	-0.63465965	5568000	9.705778e-05	0.09894956	0.009540899	-0.013444349	-0.042008862	0.8962296	0.0068990896	0.0775	79.0	5046.5638864040375
174	0.7957976	0.1908673	1.1289926	0.6732749	1.5457215	-0.75473315	13.08676	0.8932992	0.2728816	1.529022	-0.6257752	5600000	-2.2528693e-05	0.095623784	0.009413827	-0.0126501825	-0.03792423	0.8865026	0.0069495705	0.085812494	79.0	5075.925977468491
175	0.7892277	0.19553825	1.1108689	0.6755521	1.534011	-0.4172178	13.439189	0.86766356	0.3365786	1.5814182	-0.58558184	5632000	-3.2945536e-05	0.09471117	0.009743181	-0.012710824	-0.046513736	0.92029244	0.007689481	0.08	79.0	5105.288821220398
176	0.8372761	0.14513831	1.1897131	0.61350554	1.5613692	-0.5722987	13.966549	0.8916687	0.3171704	1.8096702	-0.98473936	5664000	-1.9614585e-05	0.10034496	0.009750357	-0.012545694	-0.049872257	0.9139365	0.008237012	0.0789375	79.0	5134.658958911896
177	0.80680436	0.16294856	1.138967	0.66093343	1.5602043	-0.46334007	13.755199	0.8863544	0.28469202	1.4936268	-0.56372535	5696000	8.844212e-05	0.109362036	0.009898917	-0.013581486	-0.046026584	0.9310344	0.007327331	0.08390625	79.0	5164.024177074432
178	0.84136266	0.13350895	1.1979795	0.61675286	1.5695103	-0.53715545	13.971391	0.8991588	0.30620995	1.6812643	-0.83559805	5728000	-3.1635165e-05	0.10071597	0.009742426	-0.0140088	-0.045777254	0.9156132	0.008751364	0.09371875	79.0	5193.304274559021
179	0.81836045	0.16288194	1.1686158	0.6395189	1.5359645	-0.77637625	13.415683	0.90269727	0.28503814	1.5889658	-0.6131171	5760000	-0.00011507608	0.10268983	0.00960749	-0.012139637	-0.043513354	0.89638036	0.00660896	0.07946875	79.0	5222.741920948029
180	0.78784704	0.17811805	1.1206847	0.67952377	1.5415108	-0.74266636	13.4043	0.8614197	0.31989482	1.5326462	-0.6898591	5792000	-9.8390505e-05	0.12251192	0.009733725	-0.013963233	-0.05983981	0.9088241	0.007488408	0.091375	79.0	5252.126008749008
181	0.7671652	0.2179372	1.0871481	0.69590557	1.5493845	-0.47095665	12.8373785	0.87610906	0.29305112	1.4559518	-0.5621599	5824000	8.5681677e-07	0.115191735	0.009372355	-0.014395798	-0.046032973	0.8854385	0.008971853	0.088375	79.0	5281.495514392853
182	0.79858017	0.1842689	1.1303928	0.66437584	1.5444522	-0.53721106	13.350841	0.87787426	0.31312862	1.5650023	-0.67332727	5856000	-1.7881393e-07	0.088675044	0.009662809	-0.013146039	-0.03815231	0.9069966	0.009463341	0.084562495	79.0	5310.983642816544
183	0.8467933	0.14254202	1.2038019	0.59785795	1.5868301	-0.4650366	13.856458	0.90265334	0.2898874	1.5441134	-0.7367176	5888000	-1.7248094e-06	0.080283046	0.009715887	-0.013539266	-0.03581509	0.9104506	0.007458792	0.08715625	79.0	5340.440103292465
184	0.8266928	0.15055528	1.1780605	0.629784	1.5907106	-0.508857	13.791233	0.89958555	0.2897747	1.5510086	-0.94015676	5920000	-6.989669e-05	0.10153517	0.0097361	-0.012085629	-0.045866016	0.91476214	0.0058166236	0.07390625	79.0	5369.999809741974
185	0.84395623	0.13127261	1.2074165	0.60661817	1.5393811	-0.5043741	13.802517	0.8987976	0.29650152	1.5627477	-0.9019018	5952000	0.000113293994	0.08858882	0.009724312	-0.012557569	-0.035728797	0.9138982	0.008452494	0.09275	79.0	5399.529924154282
186	0.81392384	0.1673963	1.161179	0.6504388	1.5388353	-0.80280226	13.453814	0.8839162	0.301116	1.5098804	-0.48842838	5984000	-0.00012835069	0.09955771	0.009529635	-0.0136432815	-0.03739547	0.88851416	0.0067457417	0.08521875	79.0	5428.844151973724
187	0.7772014	0.19620186	1.1056157	0.6837159	1.5448048	-0.7795254	13.158264	0.86213124	0.3293045	1.5047956	-0.93225265	6016000	-9.121932e-05	0.11800003	0.009562595	-0.014866096	-0.050844595	0.8977669	0.008605482	0.0961875	79.0	5458.3229167461395
188	0.77929497	0.21426848	1.0986879	0.6900354	1.5377468	-0.392693	12.804523	0.86245644	0.31886527	1.5159215	-0.6096209	6048000	0.0001617404	0.08375399	0.009382199	-0.012438356	-0.037853345	0.8827201	0.006542683	0.0798125	79.0	5487.952408790588
189	0.8136517	0.17266658	1.1536052	0.6508826	1.5740968	-0.520209	13.361532	0.8956285	0.3113934	1.7519063	-0.90687793	6080000	-5.1513314e-05	0.086020015	0.009587887	-0.013784252	-0.03587389	0.89677346	0.008189866	0.092187494	79.0	5517.333995342255
190	0.8236305	0.15904166	1.1694032	0.63787013	1.6033473	-0.89277714	13.619211	0.88693625	0.3142116	1.6284224	-0.8800578	6112000	1.1257827e-05	0.08850491	0.009624409	-0.013895799	-0.03340505	0.9008943	0.009322323	0.086500004	79.0	5546.764762639999
191	0.858959	0.115675665	1.2312225	0.57870805	1.5910137	-0.5072135	14.026548	0.9187149	0.27370664	1.5775405	-0.66056746	6144000	2.7853064e-05	0.09399719	0.009534444	-0.013506152	-0.040882677	0.8917258	0.008696394	0.0823125	79.0	5576.220428943634
192	0.8365905	0.14394912	1.1921422	0.6236173	1.5383472	-0.7485359	13.721071	0.90650517	0.26485658	1.5502889	-0.6086996	6176000	-7.98665e-05	0.09511834	0.009536477	-0.013258149	-0.037728287	0.89751136	0.008237375	0.091000006	79.0	5605.68638753891
