Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
33	0.45882934	0.46160713	0.5475558	0.7770856	1.4884062	-0.31993216	13.159396	0.5691625	0.37540382	1.3850133	-0.4685605	272000	-2.7939677e-09	0.23844777	-0.03960298	-0.14452317	2.146772	0.012129059	0.225125	79.0	37.56219530105591
34	0.5319764	0.41584766	0.6511687	0.792257	1.495776	-0.3731506	12.813759	0.561548	0.35661888	1.3596168	-0.5998818	280000	1.21071935e-08	0.17217281	-0.037016056	-0.094332665	2.074984	0.014176898	0.19275	79.0	38.78885507583618
35	0.59406024	0.34223434	0.75491035	0.77761286	1.497816	-0.35938174	13.806338	0.62159705	0.33371833	1.3206803	-0.66679966	288000	0.0	0.19151965	-0.035788015	-0.115334064	2.040402	0.014877939	0.22175	79.0	39.924323320388794
36	0.62798756	0.31289268	0.800664	0.77545506	1.50515	-0.4964043	14.085145	0.6240004	0.34492573	1.4744691	-0.534453	296000	1.8626451e-08	0.18134584	-0.02670539	-0.11355905	2.0283604	0.015149389	0.1805	36.0	41.003997802734375
37	0.5523157	0.34631366	0.6701363	0.7959143	1.4969277	-0.42019865	13.946428	0.6926159	0.36565426	1.6086501	-0.36988342	304000	-9.313226e-09	0.21611957	-0.030042881	-0.13131076	2.063817	0.015043884	0.16762501	36.0	41.98299503326416
38	0.55533683	0.41674834	0.68739516	0.78999794	1.5346183	-0.38992792	13.051021	0.5947573	0.4050774	1.4347718	-0.72480226	312000	-3.7252903e-09	0.19777615	-0.03171935	-0.11792856	2.0236259	0.01500636	0.18274999	53.0	43.1272075176239
39	0.5711575	0.38014892	0.71043074	0.7850981	1.5075893	-0.39974862	14.280075	0.6143093	0.35351184	1.3053467	-0.5825319	320000	3.7252903e-09	0.19394118	-0.034590103	-0.10092801	2.015746	0.01501717	0.20199999	75.0	44.24163031578064
40	0.55711806	0.37881947	0.66017133	0.82509977	1.5000228	-1.0219736	14.356343	0.6778828	0.31690246	1.3250806	-0.37443364	328000	-2.4214387e-08	0.25342703	-0.034131646	-0.16229807	2.0106068	0.015079234	0.20324999	72.0	45.479846477508545
41	0.5491185	0.41293	0.68720084	0.79932034	1.5035456	-0.6336686	13.8089285	0.5694326	0.37719044	1.3208344	-0.7844933	336000	0.0	0.19499238	-0.035085246	-0.11011738	1.9651483	0.015049787	0.20987499	79.0	46.60612201690674
42	0.71726745	0.19817743	0.9505248	0.742853	1.5178661	-0.7118028	15.987804	0.6942701	0.34585628	1.33549	-0.45179838	344000	-2.7939677e-09	0.18242948	-0.027558237	-0.10818769	1.9178097	0.015152839	0.186125	38.0	47.61263561248779
43	0.72493625	0.23242578	0.9714214	0.7423956	1.5239589	-0.5526708	14.428572	0.70811427	0.36084533	1.412086	-0.5249659	352000	1.8626451e-09	0.14543459	-0.03537485	-0.096855246	1.8976774	0.012609251	0.20712501	79.0	48.74325394630432
44	0.7318351	0.18487732	0.9927991	0.72744554	1.5152395	-0.7679289	15.7125	0.7655234	0.33134004	1.3369364	-0.4890006	360000	2.2351742e-08	0.1727423	-0.0361797	-0.089595936	1.8547239	0.015028059	0.21175	74.0	49.89307403564453
45	0.6116089	0.33450016	0.76566106	0.8316391	1.5113977	-0.7593808	14.017858	0.7134871	0.36845598	1.3666345	-0.6512903	368000	5.5879354e-09	0.14092597	-0.03347064	-0.07854875	1.8619535	0.0133384	0.19075	79.0	51.030317544937134
46	0.69196284	0.2610396	0.937588	0.7453891	1.5055978	-0.5525109	14.3125	0.68098354	0.40846547	1.5019356	-0.6115504	376000	-7.450581e-09	0.20002602	-0.03761368	-0.123358145	1.8091543	0.015042102	0.20487499	75.0	52.1893196105957
47	0.71813846	0.2651205	0.9525333	0.7581218	1.5054121	-0.6447349	13.922662	0.7205986	0.34789574	1.368091	-0.6054524	384000	-1.3038516e-08	0.124930054	-0.03598701	-0.069267824	1.7811334	0.0150914565	0.192125	75.0	53.309274673461914
48	0.77465224	0.21799482	1.0558295	0.7066952	1.5279963	-0.3714241	13.803572	0.82742506	0.3033592	1.5838087	-0.65626585	392000	6.519258e-09	0.10148987	-0.033705812	-0.051467076	1.7788643	0.013454987	0.2015	79.0	54.49946880340576
49	0.6708672	0.27784604	0.9077761	0.7699029	1.5259964	-0.47818652	13.475352	0.84783435	0.30082992	1.3609225	-0.46540105	400000	-1.1175871e-08	0.18033798	-0.022108763	-0.11156604	1.7564495	0.015177625	0.14787501	23.0	55.43426823616028
50	0.74152374	0.23723449	0.9710526	0.7643156	1.5173659	-0.7586601	14.201852	0.75074154	0.34285918	1.5311595	-0.67047215	408000	-1.8626451e-09	0.14637147	-0.03536291	-0.10749452	1.769155	0.013708478	0.19674999	79.0	56.6091423034668
51	0.6426339	0.32475197	0.84910524	0.8073033	1.5186528	-0.7078547	13.234589	0.77728724	0.38988963	1.5118111	-0.66970944	416000	3.7252903e-09	0.16661161	-0.027517505	-0.112976655	1.7313786	0.015081716	0.18675	43.0	57.6287317276001
52	0.65545666	0.30740887	0.85189754	0.8139968	1.527902	-0.93243575	13.60243	0.73940885	0.42808136	1.7255358	-0.71418744	424000	1.7229468e-08	0.12012164	-0.03553943	-0.07139641	1.707329	0.010951394	0.187375	79.0	58.79853892326355
53	0.6965569	0.27438873	0.95760906	0.76375216	1.5291569	-0.761825	12.901316	0.7264298	0.41947153	1.5528934	-0.8158283	432000	1.3969839e-09	0.17263694	-0.033379495	-0.10957931	1.6527965	0.015012826	0.17750001	66.0	59.88812828063965
54	0.62209225	0.32421893	0.819613	0.8043478	1.5322465	-0.82626635	13.432758	0.74696714	0.37886152	1.4301765	-0.69596297	440000	-1.8626451e-08	0.1987628	-0.03463129	-0.1133468	1.6893151	0.012960007	0.19375	79.0	61.08419179916382
55	0.64262116	0.33654553	0.85342455	0.7970122	1.5327793	-0.5306861	12.355096	0.71463513	0.39016828	1.470165	-0.7039073	448000	9.313226e-10	0.19047658	-0.0255103	-0.12462649	1.665811	0.015006464	0.14324999	33.0	62.08535051345825
56	0.6006342	0.370728	0.78136504	0.8122641	1.5267419	-0.6348237	12.83277	0.73741984	0.40848434	1.3721684	-0.5832498	456000	-3.7252903e-09	0.1879554	-0.029898662	-0.12600902	1.6812387	0.015002039	0.163875	60.0	63.218493938446045
57	0.68420494	0.2876088	0.9004778	0.8008448	1.5374286	-0.8975054	13.033784	0.6841637	0.4641668	1.7039423	-0.90963227	464000	1.1175871e-08	0.16487932	-0.034511384	-0.110753365	1.6234549	0.012949392	0.181	79.0	64.45931363105774
58	0.7048805	0.26721922	0.93060946	0.79024523	1.5481957	-0.90440625	13.336206	0.7896572	0.38779888	1.4501313	-0.63548803	472000	2.7939677e-09	0.11754048	-0.0364157	-0.06948891	1.6317065	0.014603237	0.20025	79.0	65.60843110084534
59	0.6840364	0.26587763	0.8980012	0.8240545	1.5348085	-0.88038015	13.297203	0.8212195	0.40022862	1.7421412	-0.7260031	480000	7.450581e-09	0.18568835	-0.034819305	-0.12634593	1.6029611	0.013465798	0.201125	79.0	66.84535455703735
60	0.64651924	0.30552173	0.84739757	0.8201004	1.5304663	-0.8066972	12.903974	0.7391276	0.4526179	1.5635986	-0.7372148	488000	0.0	0.17191008	-0.03125926	-0.11555514	1.584791	0.015067521	0.177375	56.0	67.89406251907349
61	0.699134	0.28616017	0.9454166	0.78433555	1.535199	-0.55215406	12.41195	0.7693446	0.4237713	1.4566981	-0.7040916	496000	-3.7252903e-09	0.13227691	-0.032247473	-0.08571455	1.4927065	0.01433266	0.160375	79.0	69.11419606208801
62	0.68992305	0.2763717	0.93222064	0.7902384	1.570057	-0.52068055	12.631494	0.7855881	0.41010356	1.4653978	-0.7734765	504000	-7.450581e-09	0.15043005	-0.03618215	-0.098942265	1.4820263	0.014031701	0.195625	79.0	70.25030827522278
63	0.76143026	0.23121683	1.0508717	0.7187542	1.6053554	-0.3976772	12.887584	0.8075433	0.3800511	1.4660559	-0.7228967	512000	-9.313226e-09	0.14019299	-0.026312292	-0.08582997	1.4264609	0.015091404	0.147625	37.0	71.2764265537262
64	0.77105695	0.20752764	1.065455	0.7159386	1.5481547	-0.77816296	13.238175	0.865687	0.31184283	1.419997	-0.53208405	520000	-7.450581e-09	0.10065767	-0.03420713	-0.07142413	1.4575441	0.011495991	0.179625	79.0	72.42156958580017
65	0.7467536	0.23854059	1.0191555	0.7222318	1.5221003	-0.37573934	13.456897	0.8336377	0.35804343	1.4761742	-0.5341094	528000	1.8626451e-09	0.16661042	-0.033456437	-0.10858956	1.4708934	0.015050098	0.20275	66.0	73.66397261619568
66	0.6717466	0.29973155	0.88208276	0.7997118	1.534344	-0.7842308	13.180272	0.84031326	0.329474	1.5322478	-0.594395	536000	1.4901161e-08	0.18497944	-0.028462708	-0.1299363	1.4872608	0.015001035	0.162375	35.0	74.68474173545837
67	0.73405695	0.24445182	1.0007446	0.73376656	1.5439214	-0.5105238	13.451724	0.7663021	0.37094483	1.5965813	-0.7526602	544000	1.8626451e-09	0.1336281	-0.03572099	-0.090110056	1.4373147	0.013428773	0.18237501	79.0	75.86159825325012
68	0.70986	0.23101878	0.9374002	0.8114677	1.5277295	-0.80361456	13.425862	0.77783483	0.40966502	1.5610064	-1.0375518	552000	3.7252903e-09	0.1603288	-0.035623707	-0.09734492	1.4859163	0.013721355	0.1845	79.0	77.00201535224915
69	0.7143973	0.21274146	0.9754877	0.78686637	1.5389212	-0.7706437	13.522887	0.79486704	0.40809327	1.4419153	-0.6029987	560000	1.8626451e-09	0.13745436	-0.0338692	-0.08752625	1.4813337	0.015132263	0.181125	66.0	78.12943434715271
70	0.78649807	0.1751849	1.0936909	0.70706457	1.5325806	-0.77710223	13.631206	0.7803279	0.42785344	1.8184011	-0.60956806	568000	0.0	0.1486772	-0.031365704	-0.09304142	1.4266644	0.014861661	0.17725	79.0	79.3217875957489
71	0.77862704	0.18409765	1.0830625	0.72403926	1.5336981	-0.79173845	13.864285	0.8154847	0.4056526	1.4189373	-0.58459634	576000	0.0	0.14017448	-0.0277809	-0.08670341	1.421371	0.015084349	0.175625	47.0	80.37899422645569
72	0.7767041	0.2007776	1.0833081	0.7140021	1.530558	-0.78827846	13.27551	0.8269743	0.36931404	1.4679236	-0.70567966	584000	-3.7252903e-09	0.14872044	-0.034700204	-0.09330952	1.4034637	0.01508133	0.199	68.0	81.56817603111267
73	0.8291435	0.15569109	1.170672	0.6546068	1.542679	-0.74382174	13.14527	0.8628523	0.34278584	1.5307002	-0.81246704	592000	-5.5879354e-09	0.08870141	-0.035046272	-0.05519426	1.3907342	0.011727324	0.178875	79.0	82.72319674491882
74	0.7226295	0.23848684	0.99915534	0.76321715	1.5438223	-0.4686753	12.685065	0.88721466	0.33395788	1.4488295	-0.68761086	600000	-3.7252903e-09	0.14148211	-0.035141423	-0.066279404	1.4193907	0.014830486	0.198	79.0	83.95292544364929
75	0.8372549	0.13415033	1.1971906	0.6277722	1.532902	-0.39501703	13.368151	0.867792	0.3339573	1.5332525	-0.4795735	608000	-9.313226e-09	0.11287169	-0.032883447	-0.06927017	1.3678746	0.013368348	0.179625	79.0	85.11327338218689
76	0.6975889	0.27521688	0.94381964	0.7892771	1.5417815	-0.46389592	12.226415	0.8533072	0.34407577	1.4974743	-0.78901017	616000	-1.5366822e-08	0.16907364	-0.031536806	-0.10792245	1.4045583	0.0150737865	0.16925001	55.0	86.2157530784607
77	0.74042654	0.25332344	1.0113145	0.7557273	1.5488042	-0.5307743	12.477419	0.8019182	0.37882227	1.4340763	-0.563661	624000	-1.1175871e-08	0.11711238	-0.03686463	-0.072006166	1.3641196	0.013013398	0.18937498	79.0	87.42787218093872
78	0.7092995	0.24208936	0.9722076	0.78210294	1.5352877	-0.5901359	13.024835	0.85976994	0.3512935	1.5187647	-0.54445493	632000	2.6077032e-08	0.21446863	-0.031319235	-0.13551363	1.3802156	0.015301796	0.16875	45.0	88.5265941619873
79	0.7408314	0.24446277	1.0170112	0.7557768	1.5446811	-0.6393911	12.011006	0.8151228	0.3960834	1.5955489	-1.0436304	640000	-7.450581e-09	0.14326933	-0.035041198	-0.08550533	1.384252	0.014656752	0.172875	79.0	89.67392110824585
80	0.7471629	0.23298422	1.0158224	0.7758876	1.5413625	-1.0298254	12.885761	0.8129776	0.4265186	1.586063	-0.7340337	648000	1.1175871e-08	0.12967992	-0.037913404	-0.0868067	1.3975925	0.01451427	0.198125	79.0	90.96782684326172
81	0.69274426	0.2860139	0.9294532	0.79147786	1.5508846	-0.67493033	12.445161	0.8016484	0.42237705	1.5298891	-0.8401183	656000	-1.8626451e-09	0.1992358	-0.038176026	-0.13395688	1.4071319	0.014105363	0.18687499	79.0	92.10397291183472
82	0.7047468	0.2736029	0.9502829	0.78828424	1.5364213	-0.8291376	12.649671	0.78944445	0.402266	1.486923	-0.7620855	664000	1.8626451e-09	0.123866476	-0.027700543	-0.077208936	1.4138423	0.015116749	0.14950001	35.0	93.12151098251343
83	0.7099781	0.24621874	0.9581596	0.77730244	1.5425806	-0.63451093	13.640845	0.78406584	0.41265535	1.5604287	-0.7062875	672000	-1.6763806e-08	0.16000515	-0.037448514	-0.10460147	1.4107347	0.015029142	0.18725	68.0	94.21570611000061
84	0.6787039	0.27987242	0.90814364	0.81296736	1.5443224	-0.7892235	12.422581	0.7625158	0.4624187	1.6198255	-0.7960265	680000	-2.7939677e-09	0.16244298	-0.035101436	-0.11443959	1.4201936	0.015073159	0.181	78.0	95.40220952033997
85	0.6792668	0.29421803	0.9014698	0.8136408	1.5391701	-0.76466656	12.599026	0.7965236	0.4425217	1.4695473	-0.76035666	688000	-1.1175871e-08	0.17110726	-0.03804467	-0.11689954	1.4160304	0.01225411	0.198875	79.0	96.62832164764404
86	0.7401657	0.23510063	1.0024091	0.7710518	1.539344	-0.7661018	12.509678	0.80544317	0.42999274	1.6356784	-0.84940165	696000	1.1175871e-08	0.111259416	-0.036689393	-0.07219823	1.3920935	0.0150272045	0.180625	59.0	97.70199251174927
87	0.74450946	0.2429592	1.0207994	0.77231485	1.5514214	-0.80934	12.231366	0.812907	0.44255272	1.5445998	-0.75050265	704000	-1.4901161e-08	0.11433454	-0.034362964	-0.07592216	1.3500056	0.011787942	0.16825	79.0	98.96880626678467
88	0.7611111	0.2263889	1.0650901	0.71955377	1.5438663	-0.44696194	12.28344	0.90515494	0.33818847	1.7496587	-0.6264509	712000	7.450581e-09	0.113966726	-0.029624637	-0.065323606	1.3019881	0.015079776	0.153	47.0	99.9887797832489
89	0.7843675	0.19475618	1.1080091	0.68243307	1.5322094	-0.34566572	13.1706085	0.92051816	0.32332978	1.6647567	-0.6685368	720000	-1.3038516e-08	0.13450463	-0.028569482	-0.090921424	1.3059058	0.015044093	0.158625	42.0	101.08696413040161
90	0.7670008	0.22674917	1.0860938	0.69709456	1.5517217	-0.3692094	12.429487	0.86377954	0.3217736	1.4508383	-0.46050397	728000	0.0	0.1368733	-0.032353703	-0.087374076	1.2821524	0.01500675	0.18675	68.0	102.17370867729187
91	0.76326233	0.23015875	1.0672808	0.7132303	1.5369619	-0.53768015	12.811258	0.89123297	0.32035682	1.4302096	-0.7475418	736000	5.5879354e-09	0.105206	-0.03462241	-0.071373075	1.318372	0.012498817	0.18675	79.0	103.40266227722168
92	0.7571013	0.23595425	1.0541979	0.7274935	1.5224286	-0.47407722	12.297468	0.8876694	0.33868182	1.738607	-0.5344081	744000	9.313226e-10	0.11041971	-0.028476076	-0.075090095	1.3187501	0.015164997	0.17300001	48.0	104.42879676818848
93	0.7938037	0.18531993	1.124672	0.6935491	1.5353221	-0.6057135	12.795	0.8787787	0.35311058	1.3764346	-0.85455215	752000	0.0	0.14697644	-0.032811947	-0.094302475	1.2808592	0.015021838	0.17825	73.0	105.59033679962158
94	0.7858089	0.19372323	1.0834569	0.73458034	1.5453656	-0.7004929	12.9366665	0.84745055	0.3732496	1.3979222	-0.6893464	760000	-7.450581e-09	0.12903884	-0.03571245	-0.06940933	1.3011088	0.012521477	0.189625	79.0	106.72919988632202
95	0.72121215	0.25227273	0.9916945	0.7766844	1.5394673	-0.76356995	12.551613	0.847307	0.39499128	1.4386679	-0.6313032	768000	-3.7252903e-09	0.15850274	-0.03603567	-0.11073695	1.2897024	0.014603034	0.194125	79.0	107.97960615158081
96	0.7236154	0.24852082	1.0176532	0.7468186	1.5388906	-0.7984703	12.746689	0.8236031	0.40547615	1.5860238	-0.7059385	776000	1.8626451e-09	0.1288363	-0.024062136	-0.08056977	1.2920312	0.0151587315	0.14975	26.0	108.93704962730408
97	0.7798611	0.21319444	1.0971197	0.7157111	1.5482997	-0.6952818	12.532468	0.8095254	0.4303182	1.9181966	-0.8077175	784000	7.450581e-09	0.114958234	-0.03177602	-0.08295682	1.241556	0.015024263	0.16749999	57.0	110.03975343704224
98	0.7578217	0.20303363	1.0621146	0.7452972	1.5387863	-0.7273904	12.879934	0.8552151	0.4101544	1.676532	-0.76391786	792000	-3.7252903e-09	0.12260143	-0.03745097	-0.071537524	1.2826064	0.011870261	0.18200001	79.0	111.1851978302002
99	0.8081348	0.16888732	1.156456	0.6717715	1.5498593	-0.4029209	12.683775	0.8758376	0.36886787	1.3686938	-0.46533307	800000	-6.519258e-09	0.11189258	-0.034170732	-0.072479516	1.2162589	0.013525278	0.18474999	79.0	112.45729517936707
100	0.7462262	0.21471564	1.0221354	0.77968633	1.5318667	-0.8645748	12.712171	0.91141224	0.36919966	1.9959663	-0.5568862	808000	7.450581e-09	0.30179372	-0.03225206	-0.24753441	1.2575707	0.015035409	0.17912501	50.0	113.62104630470276
101	0.75474626	0.22617482	1.0637695	0.7371322	1.5359964	-0.8721417	12.197784	0.87018585	0.35105816	1.60369	-0.6883084	816000	3.7252903e-09	0.12028231	-0.03324057	-0.0923183	1.2037835	0.015149277	0.18724999	64.0	114.73032522201538
102	0.75329375	0.21116701	1.0557097	0.7567823	1.5353221	-0.9064627	12.812914	0.79817665	0.46096623	1.593012	-1.1886759	824000	9.313226e-09	0.180568	-0.03093368	-0.120527916	1.2254156	0.015004579	0.15824999	50.0	115.87071895599365
103	0.7556261	0.2374295	1.0471814	0.76381284	1.5489086	-0.9271228	12.018634	0.8690275	0.36267424	1.5209054	-0.91435647	832000	0.0	0.124471985	-0.034162328	-0.08693708	1.2243767	0.012766708	0.185625	79.0	117.03474760055542
104	0.675992	0.2848389	0.9285446	0.80179083	1.5388042	-0.45711473	11.955522	0.8393662	0.40939432	1.6233355	-0.6287333	840000	-3.7252903e-09	0.17069289	-0.036332566	-0.11303211	1.2434856	0.013268376	0.18075	79.0	118.26803398132324
105	0.7519998	0.2344768	1.0334202	0.7610617	1.5374248	-0.6928187	12.517516	0.81125355	0.45703843	1.7400708	-0.72579014	848000	3.7252903e-09	0.13864368	-0.031747594	-0.090124376	1.2383248	0.015038641	0.164875	55.0	119.32721638679504
